OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
237058;5;3;15;0;2019;3;12;7;3;4;3;0;0;1;0;0;0;0;354373,4118;5646672,342;6,926638424;50,95324518;0
237102;5;3;15;0;2019;3;14;6;3;0;1;0;1;0;0;0;0;0;358867,5589;5650450,207;6,989115051;50,98831492;0
237103;5;3;15;0;2019;3;14;6;3;5;2;0;1;1;0;0;0;0;356848,2628;5649779,278;6,960627361;50,98178678;0
237104;5;3;15;0;2019;3;11;6;3;0;1;0;1;0;0;0;0;0;354750,8453;5651239,157;6,930184136;50,99438089;0
237105;5;3;15;0;2019;3;18;6;3;6;4;0;0;1;1;0;0;0;352894,1485;5652736,692;6,903138058;51,00736686;0
237106;5;3;15;0;2019;3;15;6;3;9;1;0;0;1;0;0;0;0;350307,0903;5649071,099;6,867799438;50,97375943;0
237107;5;3;15;0;2019;3;17;6;3;5;3;0;1;1;0;0;0;0;351728,0247;5644779,997;6,889772093;50,93556519;0
237108;5;3;15;0;2019;3;14;6;3;5;3;0;1;1;0;0;0;0;351642,866;5647529,159;6,887440975;50,96024853;0
237109;5;3;15;0;2019;3;8;6;3;0;1;0;1;0;0;0;0;0;356346,2331;5640788,985;6,957025428;50,90086724;0
237110;5;3;15;0;2019;3;11;6;2;6;7;0;0;1;1;0;0;0;356339,1543;5645384,469;6,955114599;50,94216461;0
237111;5;3;15;0;2019;3;11;6;3;2;7;0;1;1;0;0;0;0;356644,2098;5642682,189;6,960516575;50,9179554;0
237143;5;3;15;0;2019;3;20;1;3;0;7;1;0;0;1;0;0;1;359940,7206;5645578,448;7,006271515;50,94479407;0
237184;5;3;15;0;2019;3;17;7;3;0;1;0;1;0;0;0;0;0;363655,3959;5644241,664;7,059616915;50,93367032;0
237185;5;3;15;0;2019;3;18;7;3;6;2;0;0;1;1;0;0;0;359601,1819;5645148,037;7,001607258;50,94084333;0
237186;5;3;15;0;2019;3;19;7;3;1;7;1;0;1;0;1;0;0;361243,8926;5649610,402;7,023272491;50,9813452;0
237187;5;3;15;0;2019;3;11;7;2;6;4;0;0;1;1;0;0;0;354251,3137;5642728,351;6,926478691;50,91777085;0
237188;5;3;15;0;2019;3;17;7;3;0;1;0;1;0;0;0;0;0;355019,1787;5644509,748;6,936686938;50,9339733;0
237255;5;3;15;0;2019;3;16;6;3;4;2;0;0;1;0;0;0;0;362840,684;5642526,055;7,048674931;50,91805829;0
237256;5;3;15;0;2019;3;15;6;3;5;3;0;1;1;0;0;0;0;362279,717;5647902,844;7,038666373;50,96624762;0
237257;5;3;15;0;2019;3;9;6;3;6;2;0;1;1;1;0;0;0;364891,8348;5648493,21;7,075624697;50,97217207;0
237258;5;3;15;0;2019;3;8;6;3;5;3;0;0;1;0;0;0;1;360060,5961;5648010,109;7,00704194;50,96667683;0
237259;5;3;15;0;2019;3;7;6;3;5;3;0;0;1;0;1;0;0;353926,369;5636870,4;6,924201293;50,86504472;0
237260;5;3;15;0;2019;3;18;6;3;0;1;1;1;0;0;0;0;0;355062,3128;5642034,977;6,938283965;50,91174389;0
237329;5;3;15;0;2019;3;12;5;2;0;7;0;1;0;0;0;0;0;359107,591;5643901,658;6,995068115;50,92952161;0
237330;5;3;15;0;2019;3;17;5;3;6;4;0;0;1;1;0;0;0;360439,8242;5648745,399;7,012157111;50,97337697;0
237331;5;3;15;0;2019;3;12;5;3;2;6;0;0;1;0;0;0;0;356614,6209;5648938,336;6,957632796;50,97417124;0
237332;5;3;15;0;2019;3;15;5;3;0;7;0;0;1;0;0;0;0;349492,4696;5659391,178;6,851921881;51,06628497;0
237333;5;3;15;0;2019;3;7;5;3;2;6;0;0;1;0;1;0;0;353199,368;5653106,129;6,90733613;51,01076477;0
237334;5;3;15;0;2019;3;15;5;2;0;1;0;1;0;0;0;0;0;353822,9122;5646139,696;6,91902004;50,94831912;0
237335;5;3;15;0;2019;3;19;5;2;5;2;2;0;1;0;1;0;0;354973,0569;5643908,733;6,936270137;50,92856052;0
237336;5;3;15;0;2019;3;20;5;3;1;5;2;1;1;0;0;0;0;356531,9624;5643397,032;6,958639542;50,92435174;0
237385;5;3;15;0;2019;3;8;4;3;2;6;0;0;1;0;0;0;0;363066,2049;5640921,844;7,052483342;50,9036941;0
237386;5;3;15;0;2019;3;12;4;3;1;5;0;1;0;0;0;0;1;359527,1345;5644642,491;7,000748889;50,9362819;0
237387;5;3;15;0;2019;3;8;4;3;6;4;0;0;0;1;0;0;1;354295,7102;5646883,876;6,925448252;50,95512653;0
237388;5;3;15;0;2019;3;13;4;3;6;7;0;0;1;1;0;0;0;357293,1033;5641561,358;6,970180363;50,90804335;0
237389;5;3;15;0;2019;3;7;4;3;6;2;0;0;1;1;0;0;0;355313,6501;5642608,799;6,941629175;50,91696379;0
237408;5;3;15;0;2019;4;20;5;3;0;1;1;1;0;0;0;0;0;359555,057;5644364,316;7,001253239;50,9337887;0
237409;5;3;15;0;2019;4;22;5;3;0;7;2;0;0;1;0;0;1;353899,683;5651401,457;6,917998233;50,99562397;0
237410;5;3;15;0;2019;4;12;5;2;6;4;0;0;1;1;0;0;0;356848,5972;5650828,065;6,960218925;50,99121212;1
237411;5;3;15;0;2019;4;18;5;3;0;3;0;1;1;0;0;0;0;357515,1272;5640251,141;6,973847578;50,89632324;1
237412;5;3;15;0;2019;4;11;5;3;1;2;0;0;1;0;0;0;0;352689,191;5642959,114;6,904177472;50,91944797;0
237413;5;3;15;0;2019;4;14;5;2;0;6;2;0;1;0;0;0;0;356146,675;5644750,18;6,952627139;50,93641636;1
237475;5;3;15;0;2019;4;21;4;3;0;2;2;1;1;0;0;0;0;359789,2396;5646762,97;7,003660457;50,95540269;1
237476;5;3;15;0;2019;4;7;4;3;0;4;0;0;1;1;0;0;0;363428,18;5648306,43;7,054860464;50,97014821;1
237477;5;3;15;0;2019;4;11;4;3;4;1;0;1;1;0;0;0;0;354930,6104;5650964,512;6,932853716;50,9919581;1
237478;5;3;15;0;2019;4;6;4;3;5;2;1;0;1;0;0;0;0;353024,0167;5645824,215;6,907782356;50,94528089;1
237479;5;3;15;0;2019;4;21;4;2;1;2;2;0;1;0;0;0;0;356883,6932;5641096,7;6,96454314;50,90376613;1
237480;5;3;15;0;2019;4;16;4;3;2;2;1;0;1;0;0;0;0;356197,8993;5646275,088;6,952753664;50,95013324;1
237481;5;3;15;0;2019;4;10;4;3;4;2;0;1;1;0;0;0;0;356020,4159;5645737,978;6,950441001;50,94526202;1
237539;5;3;15;0;2019;4;13;3;3;2;6;0;0;1;0;1;0;0;359261,7947;5644354,189;6,997086302;50,9336262;0
237540;5;3;15;0;2019;4;14;3;3;5;3;0;1;1;0;0;0;0;355395,7795;5647222,236;6,940965858;50,95844436;1
237541;5;3;15;0;2019;4;17;3;3;6;7;0;0;1;1;0;0;0;355248,0072;5648343,032;6,938417253;50,96847956;0
237542;5;3;15;0;2019;4;7;3;2;3;2;0;1;1;0;0;0;0;352084,6071;5645973,215;6,894358878;50,94637963;0
237543;5;3;15;0;2019;4;9;3;3;8;1;0;0;1;0;0;0;0;356837,179;5637630,83;6,965239984;50,87260685;0
237544;5;3;15;0;2019;4;13;3;3;2;2;0;0;1;0;0;0;0;352691,8894;5643482,066;6,904004604;50,92414823;0
237545;5;3;15;0;2019;4;18;3;3;1;5;0;1;1;0;0;0;0;355730,1571;5645766,796;6,946300568;50,94544844;1
237546;5;3;15;0;2019;4;16;3;3;5;3;0;1;1;0;0;0;0;356833,7326;5646038,584;6,961892589;50,94816609;0
237603;5;3;15;0;2019;4;12;2;3;2;2;0;0;1;0;0;0;0;359129,9591;5645429,547;6,99479554;50,94325835;0
237604;5;3;15;0;2019;4;14;2;3;3;6;0;1;1;0;0;0;0;362755,944;5648537,281;7,045204892;50,97206315;0
237605;5;3;15;0;2019;4;11;2;2;2;2;0;0;1;0;1;0;0;356764,539;5648939,706;6,959766227;50,97422086;0
237606;5;3;15;0;2019;4;16;2;2;5;2;0;0;0;0;0;1;1;357430,5473;5648938,371;6,969246927;50,97437413;0
237607;5;3;15;0;2019;4;7;2;3;5;3;0;1;0;0;0;0;1;354907,4351;5647920,365;6,933738723;50,96459549;0
237608;5;3;15;0;2019;4;17;2;3;6;4;0;0;0;1;0;0;1;352075,758;5653911,432;6,89100211;51,01771366;0
237609;5;3;15;0;2019;4;11;2;3;5;3;0;1;1;0;0;0;0;353525,6083;5647007,341;6,914441531;50,95604085;0
237610;5;3;15;0;2019;4;6;2;3;2;7;0;0;1;0;0;0;0;351882,4775;5648267,324;6,89054998;50,96694367;0
237611;5;3;15;0;2019;4;16;2;3;3;5;0;1;1;0;0;0;0;357631,5523;5641478,148;6,9750236;50,90737911;0
237612;5;3;15;0;2019;4;16;2;3;0;1;0;0;0;0;1;0;0;356155,118;5643782,834;6,95312899;50,92772506;0
237710;5;3;15;0;2019;4;19;2;3;5;7;1;1;1;0;0;0;0;359478,9484;5645394,236;6,999773584;50,94302617;0
237711;5;3;15;0;2019;4;14;2;3;2;6;0;0;1;0;0;0;0;357309,501;5647580,296;6,96805668;50,96213928;0
237712;5;3;15;0;2019;4;14;2;3;2;6;0;0;1;0;0;0;0;356142,2921;5647590,835;6,951442525;50,96194374;0
237713;5;3;15;0;2019;4;8;2;3;0;2;0;0;1;1;0;0;0;349348,565;5658646,632;6,850179637;51,05955668;0
237714;5;3;15;0;2019;4;13;2;3;9;1;0;0;1;0;0;0;0;349440,1938;5651765,446;6,854344365;50,99774544;0
237715;5;3;15;0;2019;4;16;2;3;0;1;0;0;0;0;1;0;0;352536,4435;5643849,671;6,901645731;50,92741202;0
237716;5;3;15;0;2019;4;12;2;3;2;6;0;1;1;0;0;0;0;350892,8246;5647835,553;6,876642891;50,9628083;0
237717;5;3;15;0;2019;4;16;2;3;1;6;0;1;1;0;0;0;0;356639,5042;5641877,006;6,960766055;50,91071811;0
237718;5;3;15;0;2019;4;7;2;3;1;5;0;1;1;0;0;0;0;355875,988;5644745,595;6,948779074;50,93630757;0
237719;5;3;15;0;2019;4;20;2;3;5;2;0;1;1;0;0;0;0;355568,3355;5645184,115;6,94422964;50,94017149;1
237720;5;3;15;0;2019;4;9;2;2;3;7;0;0;1;0;1;0;0;355839,4522;5645505,667;6,947958684;50,94312906;0
237763;5;3;15;0;2019;4;15;1;3;4;2;0;0;1;0;0;0;0;359541,7433;5644534,1;7,00099845;50,93531133;0
237764;5;3;15;0;2019;4;18;1;3;4;2;0;1;1;0;0;0;0;361592,3941;5646822,669;7,029294965;50,9563751;0
237765;5;3;15;0;2019;4;16;1;3;1;5;0;1;1;0;0;0;0;355659,9987;5647482,791;6,944622164;50,96085216;0
237766;5;3;15;0;2019;4;16;1;3;0;4;0;0;1;1;0;0;0;357212,9988;5648736,279;6,96622962;50,97250405;0
237767;5;3;15;0;2019;4;21;1;3;5;3;2;0;1;0;0;0;0;353586,9947;5646535,607;6,915504687;50,95181716;0
237768;5;3;15;0;2019;4;22;1;3;5;2;2;0;1;0;0;0;0;356019,6754;5645737,013;6,950430849;50,94525317;0
237818;5;3;15;0;2019;4;15;7;3;6;7;0;1;0;1;0;0;0;361273,9823;5644445,294;7,02566973;50,9349325;0
237819;5;3;15;0;2019;4;14;7;2;6;4;0;0;1;1;0;0;0;359813,4113;5646336,483;7,004168631;50,95157568;0
237820;5;3;15;0;2019;4;10;7;2;0;1;0;1;0;0;0;0;0;355697,8526;5649961,832;6,944177109;50,98314016;0
237821;5;3;15;0;2019;4;15;7;3;6;2;0;0;1;1;0;0;0;354729,2909;5643305,919;6,93304394;50,92308184;0
237822;5;3;15;0;2019;4;15;7;3;6;7;0;0;0;1;0;0;1;355245,9924;5642194,043;6,940831872;50,91321949;0
237823;5;3;15;0;2019;4;16;7;3;6;6;0;1;0;1;0;0;0;354248,6544;5643398,185;6,9261732;50,92378979;0
237824;5;3;15;0;2019;4;16;7;3;0;1;0;1;0;0;0;0;0;355616,823;5643512,651;6,945581457;50,92516249;0
237825;5;3;15;0;2019;4;15;7;3;6;4;0;1;0;1;0;0;0;356459,7259;5645949,334;6,956607045;50,947271;0
237871;5;3;15;0;2019;4;17;6;3;2;6;0;0;1;0;0;0;0;359175,5753;5645763,413;6,995315345;50,94626997;0
237872;5;3;15;0;2019;4;13;6;3;6;7;0;0;1;1;0;0;0;364974,6438;5643713,733;7,078575972;50,9292359;0
237873;5;3;15;0;2019;4;7;6;3;2;3;0;1;1;0;0;0;0;356738,5657;5650979,243;6,958592513;50,99254335;0
237874;5;3;15;0;2019;4;7;6;3;0;1;0;1;0;0;0;0;0;357025,4463;5642373,919;6,966057481;50,91527957;0
237875;5;3;15;0;2019;4;16;6;3;3;6;0;1;1;0;0;0;0;355676,971;5642308,339;6,946913245;50,91435458;0
237876;5;3;15;0;2019;4;8;6;3;0;1;0;0;0;0;1;0;0;355657,4446;5643936,416;6,945991289;50,92898096;0
237877;5;3;15;0;2019;4;17;6;3;3;5;0;1;1;0;0;0;0;356254,9167;5645321,627;6,953941166;50,94157886;0
237878;5;3;15;0;2019;4;11;6;3;6;7;0;0;1;1;0;0;0;356654,693;5646260,684;6,959258084;50,95011757;0
237916;5;3;15;0;2019;4;16;7;3;3;7;0;0;0;0;1;0;1;356629,1241;5647543,063;6,958389201;50,96163577;1
237917;5;3;15;0;2019;4;22;7;3;1;2;2;1;1;0;0;0;0;353592,8913;5646533,917;6,915589258;50,95180347;0
237918;5;3;15;0;2019;4;16;7;3;5;3;0;1;1;0;0;0;0;355152,9582;5644344,681;6,938655122;50,93252349;0
237968;5;3;15;0;2019;4;21;6;2;5;3;2;1;1;0;0;0;0;366408,887;5636410,617;7,101644761;50,86393154;0
237969;5;3;15;0;2019;4;19;6;3;5;3;0;1;1;0;0;0;0;360177,0461;5648420,77;7,008541433;50,97039576;0
237970;5;3;15;0;2019;4;12;6;2;0;1;0;1;0;0;0;0;0;353144,9818;5646509,067;6,909226889;50,9514662;0
237971;5;3;15;0;2019;4;17;6;3;5;2;0;0;1;0;1;0;0;356760,9949;5641899,156;6,962484338;50,91094733;0
238012;5;3;15;0;2019;4;6;5;3;5;2;1;0;1;0;0;0;0;366408,707;5636413,051;7,101641316;50,86395338;0
238013;5;3;15;0;2019;4;16;5;2;5;2;0;1;1;0;0;0;0;364178,1909;5639613,21;7,068775438;50,89219537;0
238014;5;3;15;0;2019;4;13;5;3;5;2;0;0;1;0;0;0;0;363052,538;5640907,053;7,052294636;50,90355793;0
238015;5;3;15;0;2019;4;6;5;2;6;2;1;0;1;1;0;0;0;351881,385;5654229,654;6,88810293;51,02052328;0
238016;5;3;15;0;2019;4;13;5;3;0;6;0;1;0;1;0;0;0;348625,4285;5644455,211;6,845783429;50,93184057;0
238017;5;3;15;0;2019;4;22;5;3;3;5;2;0;1;0;0;0;0;354713,0181;5645433,373;6,931964511;50,94219663;0
238018;5;3;15;0;2019;4;9;5;3;2;6;0;1;0;0;0;0;0;354296,01;5646482,361;6,92561322;50,95151832;0
238019;5;3;15;0;2019;4;21;5;3;5;4;1;1;0;1;0;0;0;359665,6071;5639726,694;7,004609186;50,89213651;0
238020;5;3;15;0;2019;4;7;5;3;6;7;0;1;0;1;0;0;0;355468,4507;5644986,591;6,942887266;50,93837135;0
238021;5;3;15;0;2019;4;20;5;3;5;2;1;1;0;0;0;0;0;357325,0998;5642742,963;6,970173124;50,91867033;0
238077;5;3;15;0;2019;4;7;4;3;3;6;0;1;0;0;0;0;0;363149,7289;5638965,729;7,054403426;50,88613339;0
238078;5;3;15;0;2019;4;15;4;3;5;3;0;0;1;0;0;0;0;364634,0904;5639699,215;7,075222001;50,89307538;0
238079;5;3;15;0;2019;4;7;4;3;0;7;0;1;0;0;0;0;1;359141,294;5645012,682;6,99511797;50,93951472;1
238080;5;3;15;0;2019;4;7;4;3;0;7;0;1;0;0;0;0;1;359143,9936;5645017,116;6,995154654;50,93955523;1
238081;5;3;15;0;2019;4;18;4;3;5;2;0;0;1;0;0;0;1;361264,8773;5643183,3;7,026020522;50,92358844;0
238082;5;3;15;0;2019;4;16;4;3;0;1;0;0;0;0;1;0;0;362673,801;5644663,647;7,045497019;50,93722995;0
238083;5;3;15;0;2019;4;16;4;3;0;1;0;1;0;0;0;0;0;354097,792;5650238,338;6,921286545;50,98522175;0
238084;5;3;15;0;2019;4;16;4;3;1;5;0;1;0;0;1;0;0;347202,159;5644955,782;6,825334491;50,93596348;0
238085;5;3;15;0;2019;4;12;4;3;2;6;0;0;1;0;0;0;0;353693,8852;5648410,451;6,916271634;50,96869279;0
238086;5;3;15;0;2019;4;19;4;3;0;7;0;1;1;0;0;0;0;354299,4209;5645952,241;6,925873866;50,94675517;0
238087;5;3;15;0;2019;4;17;4;3;5;2;0;0;1;0;0;0;0;354175,2711;5645235,231;6,92439482;50,94028023;0
238088;5;3;15;0;2019;4;16;4;3;2;6;0;0;1;0;0;0;0;356234,8773;5643613,145;6,95433008;50,92621996;0
238154;5;3;15;0;2019;4;14;3;3;0;3;0;0;0;0;1;0;1;353350,6032;5650406,305;6,91058088;50,98654135;0
238155;5;3;15;0;2019;4;16;3;2;5;3;0;1;1;0;0;0;0;351558,8838;5654569,016;6,883369094;51,02348973;0
238156;5;3;15;0;2019;4;16;3;3;6;2;0;0;1;1;0;0;0;351435,0231;5648511,847;6,884082223;50,96902583;0
238157;5;3;15;0;2019;4;17;3;2;5;2;0;1;1;0;0;0;0;353035,8929;5643059,604;6,909066067;50,92043945;0
238158;5;3;15;0;2019;4;14;3;3;1;5;0;1;1;0;0;0;0;356397,2729;5645451,678;6,955914806;50,94278308;0
238223;5;3;15;0;2019;4;12;4;2;1;5;0;1;1;0;0;0;0;350598,829;5651438,628;6,8709785;50,99511054;0
238224;5;3;15;0;2019;4;12;4;2;0;3;0;1;1;0;0;0;0;351721,617;5648529,705;6,888153752;50,96926015;0
238225;5;3;15;0;2019;4;17;4;3;3;2;0;1;0;0;0;0;1;353765,4497;5646849,585;6,917917448;50,95468406;0
238260;5;3;15;0;2019;4;13;4;3;3;7;0;0;1;0;0;1;0;362120,1284;5646013,501;7,037110807;50,94922938;0
238272;5;3;15;0;2019;4;11;3;3;2;6;0;0;1;0;0;0;0;363887,2743;5640586,056;7,064278898;50,90087037;0
238273;5;3;15;0;2019;4;17;3;3;0;7;0;1;0;0;0;0;0;362163,559;5648489,856;7,036790694;50,97149547;0
238274;5;3;15;0;2019;4;10;3;3;5;3;0;0;1;0;0;0;0;355763,5363;5647445,614;6,946110245;50,96054398;0
238275;5;3;15;0;2019;4;10;3;3;8;1;0;1;0;0;0;0;0;349357,693;5652327,892;6,852936148;51,00277809;0
238276;5;3;15;0;2019;4;16;3;3;8;7;0;1;0;0;0;0;0;349468,077;5644443,616;6,85777099;50,93195691;0
238277;5;3;15;0;2019;4;9;3;1;6;4;0;0;1;1;0;0;0;354094,5851;5644205,805;6,923659349;50,93100869;0
238278;5;3;15;0;2019;4;14;3;3;6;4;0;1;0;1;0;0;0;356464,4783;5646001,109;6,956654246;50,94773748;0
238279;5;3;15;0;2019;4;0;3;3;1;7;2;1;1;0;0;0;0;356393,0815;5643014,576;6,9568154;50,9208801;0
238280;5;3;15;0;2019;4;16;3;3;0;7;0;1;0;0;0;0;0;355879,3242;5644585,716;6,948889753;50,9348716;0
238281;5;3;15;0;2019;4;12;3;3;2;7;2;0;0;0;1;0;1;356650,7925;5645322,441;6,959571891;50,94168473;0
238329;5;3;15;0;2019;4;12;2;3;5;3;0;0;1;0;0;0;0;350878,075;5652417,972;6,874552701;51,00398365;0
238330;5;3;15;0;2019;4;23;2;3;0;7;2;0;0;0;0;0;1;352817,954;5653998,833;6,901540728;51,01868953;0
238331;5;3;15;0;2019;4;16;2;3;1;5;0;0;1;0;0;0;0;354414,36;5655882,003;6,923529228;51,03601914;0
238332;5;3;15;0;2019;4;22;2;2;0;1;2;1;1;0;0;0;0;349621,8908;5645477,002;6,85953183;50,94128337;0
238333;5;3;15;0;2019;4;17;2;3;0;5;0;1;1;0;0;0;0;355055,9901;5647071,792;6,93619083;50,95700699;0
238334;5;3;15;0;2019;4;13;2;2;4;2;0;1;1;0;0;0;0;352789,909;5644617,706;6,904939698;50,93437878;0
238385;5;3;15;0;2019;4;18;1;3;4;7;0;0;1;0;0;0;0;363784,52;5642674,547;7,062038914;50,91961643;0
238386;5;3;15;0;2019;4;22;1;2;8;1;2;0;1;0;0;0;0;361826,8378;5642985,354;7,034086283;50,92194429;0
238415;5;3;15;0;2019;4;8;5;3;5;2;0;1;1;0;0;0;0;364179,2214;5639610,055;7,068791256;50,89216725;0
238416;5;3;15;0;2019;4;14;5;3;0;7;0;1;0;0;0;0;0;357318,844;5645213,657;6,969117121;50,9408728;0
238419;5;3;15;0;2019;4;19;5;3;5;3;0;1;1;0;0;0;0;360569,5853;5646241,397;7,014963739;50,95090455;0
238420;5;3;15;0;2019;4;19;5;3;0;7;0;0;1;0;0;0;0;360438,544;5647701,827;7,012539315;50,96399794;0
238421;5;3;15;0;2019;4;13;5;2;5;3;0;0;1;0;0;0;0;361316,8387;5649456,492;7,024369749;50,97997955;0
238423;5;3;15;0;2019;4;12;5;3;6;7;0;0;1;1;0;0;0;360604,7722;5646758,405;7,015266396;50,9555595;0
238424;5;3;15;0;2019;4;14;5;3;0;7;0;0;1;0;1;0;0;354736,2429;5646263,189;6,931963883;50,9496598;0
238425;5;3;15;0;2019;4;19;5;3;2;6;0;0;1;0;0;0;0;356194,502;5640873,403;6,954835803;50,90158813;0
238426;5;3;15;0;2019;4;7;5;3;5;2;0;1;1;0;0;0;0;354661,5596;5642281,836;6,932488947;50,91386159;0
238447;5;3;15;0;2019;4;16;3;3;5;3;0;1;1;0;0;0;0;352817,2768;5645867,845;6,904823865;50,94562023;0
238448;5;3;15;0;2019;4;15;3;3;5;2;0;0;1;0;0;0;1;356761,0185;5641898,835;6,962484801;50,91094445;0
238449;5;3;15;0;2019;4;9;3;3;6;7;0;1;0;1;0;0;0;356215,0432;5643714,669;6,954008011;50,92712741;0
238450;5;3;15;0;2019;4;14;3;3;6;4;0;0;1;1;0;0;0;356558,4497;5643225,911;6,959083477;50,92282047;0
238506;5;3;15;0;2019;4;20;2;3;6;7;1;0;1;1;0;0;0;362913,3562;5645403,317;7,048626046;50,94393464;0
238507;5;3;15;0;2019;4;6;2;2;0;2;0;1;1;0;0;0;0;353881,435;5650627,382;6,918049761;50,98866305;0
238508;5;3;15;0;2019;4;18;2;3;1;5;0;1;1;0;0;0;0;355376,5224;5645888,315;6,941221748;50,9464519;0
238541;5;3;15;0;2019;4;18;1;2;0;7;0;1;0;1;0;0;0;357602,2059;5643421,718;6,973847832;50,92483875;0
238542;5;3;15;0;2019;4;19;1;3;5;3;0;0;1;0;0;0;0;357763,747;5647606,022;6,974510854;50,9624828;0
238579;5;3;15;0;2019;4;6;7;3;0;5;0;0;1;0;0;0;1;364264,1259;5639336,746;7,070099309;50,88973084;0
238580;5;3;15;0;2019;4;23;7;2;8;1;2;1;0;0;0;0;0;361562,3205;5650815,608;7,027346753;50,99225326;0
238581;5;3;15;0;2019;4;12;7;2;0;1;0;0;0;0;1;0;0;359993,844;5648041,019;7,006080004;50,9669384;0
238582;5;3;15;0;2019;4;10;7;3;0;7;0;0;1;0;0;1;0;358476,3204;5649494,999;6,983916286;50,97963446;0
238583;5;3;15;0;2019;4;10;7;3;6;2;0;0;1;1;0;0;0;355817,5157;5648894,135;6,946304215;50,97357502;0
238584;5;3;15;0;2019;4;21;7;3;0;1;2;1;0;0;0;0;0;352993,6993;5647353,12;6,906733737;50,95901277;0
238585;5;3;15;0;2019;4;14;7;3;2;7;0;0;1;0;1;0;0;353535,0984;5643673,497;6,915916925;50,92608322;0
238638;5;3;15;0;2019;4;14;6;3;0;1;0;1;0;0;0;0;0;352662,509;5651298,941;6,900422093;50,99438729;0
