OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;USTRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
161913;5,21E+18;5;3;15;0;2021;6;18;6;3;0;1;0;0;1;0;0;0;0;0;366554,4406;5634883,731;7,104268554;50,85024182
161968;5,21E+18;5;3;15;0;2021;11;8;2;3;0;1;0;1;0;0;0;1;0;0;366013,58;5636359,447;7,096049419;50,86338016
162008;5,21E+18;5;3;15;0;2021;10;15;7;3;5;3;0;0;0;1;0;0;0;0;367254,9399;5638190,437;7,113014332;50,88012311
162047;5,21E+18;5;3;15;0;2021;9;15;7;3;5;3;0;0;1;1;0;0;0;0;366741,9534;5637380,959;7,106021445;50,87272963
162083;5,21E+18;5;3;15;0;2021;1;5;2;3;5;2;2;2;1;1;0;0;0;0;367407,1712;5637856,261;7,115298265;50,87715455
162133;5,21E+18;5;3;15;0;2021;5;12;7;3;5;3;0;0;1;1;0;0;0;0;365788,1637;5634399,998;7,093566496;50,84571686
162153;5,21E+18;5;3;15;0;2021;9;9;1;3;5;3;0;0;0;1;0;0;0;1;366194,4595;5642112,737;7,096511206;50,91513095
162170;5,21E+18;5;3;15;0;2021;6;0;5;2;0;1;2;0;1;0;0;0;0;0;366179,9599;5637422,092;7,098023548;50,87296948
162209;5,21E+18;5;3;15;0;2021;6;8;3;3;0;7;0;0;1;1;0;0;0;0;366318,2713;5648432,049;7,095952165;50,97195524
162281;5,21E+18;5;3;15;0;2021;4;11;4;3;0;7;0;0;0;0;0;0;0;1;366315,4768;5643336,053;7,097783352;50,92615375
167842;5,21E+18;5;3;15;0;2021;8;20;5;3;0;7;0;0;0;0;0;0;0;1;359888,6029;5645018,968;7,005745304;50,93975328
167852;5,21E+18;5;3;15;0;2021;8;16;4;3;0;1;0;1;0;0;0;0;0;1;353035,1755;5648225,668;6,906971465;50,96686455
167855;5,21E+18;5;3;15;0;2021;8;12;1;3;5;3;0;1;1;1;0;0;0;0;355879,138;5644584,464;6,948887601;50,9348603
167859;5,21E+18;5;3;15;0;2021;7;6;4;2;7;1;0;0;0;0;0;0;0;1;363171,9321;5639015,472;7,054700269;50,88658571
167863;5,21E+18;5;3;15;0;2021;8;18;1;3;7;1;0;1;0;0;0;0;0;1;357686,6301;5644145,261;6,974765839;50,93136205
167867;5,21E+18;5;3;15;0;2021;4;18;4;3;2;6;0;0;0;1;0;0;0;0;356592,7839;5646203,388;6,958399878;50,94958726
167874;5,21E+18;5;3;15;0;2021;8;20;6;2;0;1;1;1;1;0;0;0;0;0;355647,1565;5645532,851;6,945212575;50,94332525
167877;5,21E+18;5;3;15;0;2021;7;7;2;2;5;3;0;0;1;1;0;0;0;0;357417,666;5649109,49;6,968996465;50,97590876
167881;5,21E+18;5;3;15;0;2021;7;13;5;2;0;1;0;0;1;0;0;0;0;0;363808,3443;5638962,305;7,063762492;50,88625825
167885;5,21E+18;5;3;15;0;2021;8;23;7;2;0;1;2;1;1;0;0;0;0;0;354863,6592;5643815,06;6,934751782;50,92769119
167889;5,21E+18;5;3;15;0;2021;8;17;3;3;5;3;0;1;1;1;0;0;0;0;359124,008;5646997,141;6,994104358;50,95734496
167897;5,21E+18;5;3;15;0;2021;4;14;2;3;4;2;0;0;1;1;0;0;0;0;353751,768;5647441,416;6,917484973;50,95999915
167908;5,21E+18;5;3;15;0;2021;8;15;6;3;1;5;0;0;1;1;0;0;0;0;353530,2048;5643051,783;6,916097056;50,92049485
167912;5,21E+18;5;3;15;0;2021;4;15;1;3;0;1;0;0;1;0;0;0;0;0;357956,5308;5646019,402;6,977873479;50,94827147
167919;5,21E+18;5;3;15;0;2021;8;17;6;3;6;6;0;0;1;0;1;0;0;0;356722,561;5645538,094;6,960507926;50,94364062
167923;5,21E+18;5;3;15;0;2021;7;13;7;3;1;6;0;0;1;1;0;0;0;0;355661,919;5644627,687;6,945781167;50,93519441
167924;5,21E+18;5;3;15;0;2021;8;16;3;3;5;3;0;0;0;1;0;0;0;1;353142,9208;5649185,019;6,908117443;50,97551328
167929;5,21E+18;5;3;15;0;2021;8;10;7;3;1;6;0;0;1;1;0;0;0;0;360355,4794;5648501,82;7,011050047;50,97116745
167931;5,21E+18;5;3;15;0;2021;8;7;1;3;0;2;0;1;1;0;0;0;0;0;356716,0414;5647710,702;6,959560054;50,96316394
167933;5,21E+18;5;3;15;0;2021;8;0;7;2;7;1;2;0;0;0;0;0;0;1;355216,4685;5643702,751;6,939813283;50,92677055
167937;5,21E+18;5;3;15;0;2021;8;17;5;3;2;2;0;0;0;1;0;1;0;0;355832,248;5646065,812;6,947634474;50,94816118
167944;5,21E+18;5;3;15;0;2021;8;15;3;3;8;1;0;0;0;0;0;0;0;1;356312,888;5643464,818;6,955497811;50,9249064
167948;5,21E+18;5;3;15;0;2021;5;20;7;3;3;6;1;0;1;0;0;0;0;0;356419,6809;5645313,658;6,956287954;50,94154829
167955;5,21E+18;5;3;15;0;2021;8;14;2;3;0;1;0;0;1;0;0;0;0;0;355250,471;5642054,664;6,940950828;50,91196803
167958;5,21E+18;5;3;15;0;2021;8;16;6;3;0;1;0;0;1;0;0;0;0;0;362318,2506;5648335,983;7,039050845;50,97014957
167963;5,21E+18;5;3;15;0;2021;8;4;1;3;8;5;2;0;0;1;0;0;0;1;355346,1498;5645174,855;6,941073014;50,94003258
167969;5,21E+18;5;3;15;0;2021;7;16;7;3;5;2;0;0;1;1;0;0;0;0;356719;5642302,439;6,961729023;50,91456119
167971;5,21E+18;5;3;15;0;2021;8;17;5;3;3;6;0;0;0;1;0;1;0;0;356187,99;5645002,178;6,953115287;50,93869133
167975;5,21E+18;5;3;15;0;2021;7;3;7;3;4;6;2;0;0;1;0;0;0;1;359558,812;5644283,946;7,001337615;50,93306732
167976;5,21E+18;5;3;15;0;2021;8;16;7;3;5;2;0;0;0;1;0;1;0;0;356764,539;5648939,706;6,959766227;50,97422086
167984;5,21E+18;5;3;15;0;2021;8;15;6;3;5;3;0;0;1;0;0;0;0;1;354435,552;5644213,557;6,928505066;50,93116451
167988;5,21E+18;5;3;15;0;2021;7;21;6;3;0;1;0;1;1;0;0;0;0;0;360072,967;5647068,794;7,007580017;50,95822012
167993;5,21E+18;5;3;15;0;2021;8;18;6;3;0;1;0;0;1;0;0;0;0;0;356448,1472;5642779,67;6,957690775;50,91878272
167997;5,21E+18;5;3;15;0;2021;8;18;1;3;6;6;0;0;0;0;1;0;0;1;356414,4006;5645065,095;6,956310812;50,93931318
168006;5,21E+18;5;3;15;0;2021;8;13;5;3;0;1;0;1;0;0;0;0;0;1;360848,3644;5647829,492;7,018322898;50,96524442
168009;5,21E+18;5;3;15;0;2021;7;15;4;3;0;7;0;0;0;0;1;0;1;0;356539,257;5645044,411;6,958094862;50,93915837
168013;5,21E+18;5;3;15;0;2021;8;17;5;3;2;2;0;0;0;1;0;0;0;0;356114,438;5640732,664;6,95375339;50,90030337
168017;5,21E+18;5;3;15;0;2021;7;13;5;3;0;1;0;0;0;0;0;1;0;0;354722,922;5643741,129;6,932779986;50,92699136
168021;5,21E+18;5;3;15;0;2021;6;19;4;3;3;2;0;0;1;1;0;0;0;0;354857,803;5644405,281;6,934433497;50,93299389
168030;5,21E+18;5;3;15;0;2021;7;11;6;3;0;5;0;0;1;1;0;0;0;0;353442,1342;5644251,522;6,914362675;50,93125413
168034;5,21E+18;5;3;15;0;2021;8;1;7;2;0;1;2;0;1;0;0;0;0;0;353955,8258;5646724,489;6,920676294;50,95360814
168043;5,21E+18;5;3;15;0;2021;8;9;2;3;0;6;0;1;0;1;0;1;0;0;356230,0862;5645677,966;6,953447323;50,94477503
168048;5,21E+18;5;3;15;0;2021;7;11;6;3;0;7;0;0;1;1;0;0;0;0;362561,0153;5650958,92;7,041514395;50,99378059
168054;5,21E+18;5;3;15;0;2021;4;15;3;3;5;3;0;0;1;0;0;0;0;1;348339,8081;5648362,737;6,840094349;50,9668793
168057;5,21E+18;5;3;15;0;2021;8;10;2;3;8;1;0;1;0;1;1;0;0;0;359743,5754;5644544,276;7,003865142;50,93545191
168061;5,21E+18;5;3;15;0;2021;8;7;4;3;2;6;0;0;1;1;0;0;0;0;358737,4259;5639325,762;6,991575192;50,88830702
168070;5,21E+18;5;3;15;0;2021;7;18;6;3;5;3;0;0;0;1;0;1;0;0;359611,3934;5636949,525;7,004905337;50,86716429
168075;5,21E+18;5;3;15;0;2021;6;14;1;3;5;2;0;0;1;1;0;0;0;0;355261,9902;5641582,378;6,941301885;50,90772657
168077;5,21E+18;5;3;15;0;2021;8;14;3;3;0;1;0;0;0;0;0;0;1;0;356403,814;5645335,603;6,956053609;50,94174156
168088;5,21E+18;5;3;15;0;2021;7;19;6;3;0;1;0;0;1;0;0;0;0;0;353783,8971;5643157,899;6,919661382;50,92151282
168091;5,21E+18;5;3;15;0;2021;8;20;6;3;5;3;1;0;0;0;0;0;0;1;356457,073;5645127,147;6,956893318;50,93988146
168103;5,21E+18;5;3;15;0;2021;8;7;6;3;0;7;0;0;0;0;0;0;0;1;353398,1982;5643831,81;6,913906664;50,92747116
168112;5,21E+18;5;3;15;0;2021;8;8;5;2;6;2;0;0;0;1;1;0;0;0;356528,2352;5643557,152;6,958523541;50,9257898
168116;5,21E+18;5;3;15;0;2021;7;11;2;2;5;2;0;0;0;1;0;0;0;0;349032,312;5646247,592;6,850826719;50,94805402
168124;5,21E+18;5;3;15;0;2021;8;13;7;3;6;6;0;0;1;0;1;0;0;0;356101,894;5645044,758;6,951873897;50,93905251
168125;5,21E+18;5;3;15;0;2021;8;17;2;3;6;4;0;0;1;0;1;0;0;0;359918,3957;5647342,082;7,005275303;50,96063864
168128;5,21E+18;5;3;15;0;2021;6;13;1;3;1;5;0;0;1;1;0;0;0;0;359521,783;5644682,197;7,000657467;50,93663744
168129;5,21E+18;5;3;15;0;2021;8;14;6;3;0;1;0;0;0;0;0;1;0;0;361055,1544;5648735,098;7,020919975;50,97343318
168134;5,21E+18;5;3;15;0;2021;8;13;2;3;6;2;0;1;0;1;1;0;0;0;362340,2332;5648515,162;7,039295915;50,97176515
168148;5,21E+18;5;3;15;0;2021;8;11;1;3;0;5;0;0;1;1;0;0;0;0;363792,73;5640148,115;7,063098514;50,89691207
168149;5,21E+18;5;3;15;0;2021;8;10;5;3;4;2;0;1;0;1;0;1;0;0;356444,955;5648773,004;6,955283009;50,97264317
168151;5,21E+18;5;3;15;0;2021;8;7;4;3;6;6;0;0;0;1;1;0;0;0;360371,077;5647695,201;7,011581696;50,96392205
168153;5,21E+18;5;3;15;0;2021;8;18;5;3;2;6;0;0;0;1;0;0;0;0;352251,7247;5653750,125;6,893574808;51,01630933
168159;5,21E+18;5;3;15;0;2021;8;3;7;3;7;1;2;0;1;0;0;0;0;0;354451,5332;5646718,634;6,927731391;50,95368093
168165;5,21E+18;5;3;15;0;2021;8;12;3;3;0;1;0;1;0;0;0;0;0;1;354607,724;5643273,425;6,931328408;50,9227592
168169;5,21E+18;5;3;15;0;2021;7;4;3;2;8;1;2;0;0;0;0;1;0;0;347866,345;5645687,334;6,834474687;50,94271293
168177;5,21E+18;5;3;15;0;2021;7;16;4;3;1;6;0;0;0;1;0;0;0;1;356186,537;5644963,304;6,953109964;50,93834161
168178;5,21E+18;5;3;15;0;2021;7;1;7;2;0;1;2;0;1;0;0;0;0;0;353569,3856;5647762,487;6,914760555;50,96283817
168181;5,21E+18;5;3;15;0;2021;8;12;5;3;0;1;0;1;1;0;0;0;0;0;356760,872;5644752,629;6,961361722;50,93659125
168182;5,21E+18;5;3;15;0;2021;8;11;2;3;5;2;0;0;0;1;0;0;0;1;356597,2291;5648938,259;6,957385268;50,97416623
168186;5,21E+18;5;3;15;0;2021;8;10;2;3;6;1;0;1;0;1;1;0;0;0;365030,0211;5637778,84;7,081557607;50,87590841
168191;5,21E+18;5;3;15;0;2021;8;19;7;2;5;2;0;0;0;1;0;1;0;0;357552,243;5644271,429;6,972805373;50,93246274
168195;5,21E+18;5;3;15;0;2021;7;17;3;3;0;7;0;0;1;1;0;0;0;0;359521,2994;5646964,253;6,999770286;50,95714638
168201;5,21E+18;5;3;15;0;2021;7;12;3;3;4;6;0;0;0;0;0;0;0;1;357151,8087;5643255,835;6,967508501;50,92323662
168205;5,21E+18;5;3;15;0;2021;8;23;6;3;0;1;2;0;0;0;0;0;0;1;356591,7069;5645125,873;6,95880882;50,93990351
168213;5,21E+18;5;3;15;0;2021;8;7;5;3;3;6;0;0;1;1;0;0;0;0;356640,7268;5642702,984;6,960458884;50,91814142
168217;5,21E+18;5;3;15;0;2021;7;23;3;3;8;1;2;0;0;0;0;0;0;1;355548,18;5645259,552;6,943913042;50,94084438
168226;5,21E+18;5;3;15;0;2021;8;14;1;2;6;4;0;0;0;1;1;0;0;0;360376,8128;5647688,135;7,011666037;50,96385993
168230;5,21E+18;5;3;15;0;2021;8;19;3;3;0;1;1;1;1;0;0;0;0;0;355618,4014;5644362,707;6,945267229;50,93280219
168234;5,21E+18;5;3;15;0;2021;8;7;4;3;5;3;0;0;0;1;0;1;0;0;355843,0075;5640259,082;6,950082866;50,89597964
168238;5,21E+18;5;3;15;0;2021;7;9;4;3;0;1;0;0;1;0;0;0;0;0;349252,928;5643861,324;6,854952274;50,92666807
168242;5,21E+18;5;3;15;0;2021;8;7;3;3;5;3;0;0;1;0;0;0;0;0;350498,234;5646123,912;6,871730862;50,94732463
168247;5,21E+18;5;3;15;0;2021;7;15;7;3;2;6;0;0;0;1;0;0;0;0;355179,145;5642697,069;6,939681925;50,91772332
168251;5,21E+18;5;3;15;0;2021;8;12;3;3;1;5;0;0;1;1;0;0;0;0;356097,2939;5645425,16;6,951658205;50,94246997
168255;5,21E+18;5;3;15;0;2021;8;13;4;3;2;6;0;0;0;1;0;0;0;0;353501,74;5651819,524;6,912162708;50,99927977
168263;5,21E+18;5;3;15;0;2021;8;19;1;3;2;7;0;1;0;1;0;0;0;0;355155,4892;5644065,259;6,938802154;50,93001302
168271;5,21E+18;5;3;15;0;2021;8;9;2;3;2;2;0;0;1;1;0;0;0;0;354217,53;5642603,259;6,926048388;50,91663815
168273;5,21E+18;5;3;15;0;2021;8;14;7;2;0;2;0;0;1;1;0;0;0;0;366107,841;5647736,528;7,093212792;50,96565532
168275;5,21E+18;5;3;15;0;2021;4;9;5;3;4;6;0;0;0;1;0;0;0;1;356254,328;5645048,101;6,954040717;50,93912057
168283;5,21E+18;5;3;15;0;2021;8;15;3;3;0;1;0;0;1;0;0;0;0;0;362293,533;5644039,588;7,040324026;50,93153064
168287;5,21E+18;5;3;15;0;2021;8;17;1;3;2;6;0;1;0;1;0;0;0;0;353881,6194;5646567,378;6,919683575;50,95217744
168303;5,21E+18;5;3;15;0;2021;8;20;4;3;5;3;1;0;1;1;0;0;0;0;354024,32;5641742,56;6,923645974;50,90885444
168305;5,21E+18;5;3;15;0;2021;8;12;5;3;0;7;0;0;1;0;0;0;0;0;353473,3921;5647907,107;6,913336289;50,9641134
168308;5,21E+18;5;3;15;0;2021;7;16;5;3;6;4;0;0;0;1;1;0;0;0;359609,995;5643739,229;7,002275339;50,92818434
168312;5,21E+18;5;3;15;0;2021;7;13;3;3;5;3;0;0;1;0;0;0;0;0;355926,384;5646120,244;6,948952136;50,94867389
168322;5,21E+18;5;3;15;0;2021;10;11;5;3;0;7;0;0;0;0;1;0;0;1;355131,056;5645269,053;6,937976142;50,94082511
168328;5,21E+18;5;3;15;0;2021;7;11;6;3;2;6;0;0;0;1;0;1;0;0;355683,8766;5642370,337;6,94698689;50,91491348
168331;5,21E+18;5;3;15;0;2021;6;12;5;3;6;4;0;0;0;1;1;0;0;0;354791,788;5643151,564;6,93399401;50,92171042
168335;5,21E+18;5;3;15;0;2021;8;1;1;3;0;2;2;0;1;1;0;0;0;0;353922,641;5645837,431;6,920560025;50,94562805
168336;5,21E+18;5;3;15;0;2021;2;15;7;3;6;7;0;0;0;0;1;0;0;1;362683,223;5636716,257;7,048620013;50,86580563
168341;5,21E+18;5;3;15;0;2021;7;17;2;3;5;3;0;0;1;1;0;0;0;0;355285,3499;5642502,736;6,941268916;50,91600353
168343;5,21E+18;5;3;15;0;2021;8;16;6;2;0;1;0;0;1;0;0;0;0;0;352373,832;5645465,978;6,898678745;50,94189546
168352;5,21E+18;5;3;15;0;2021;7;15;2;3;5;3;0;0;1;1;0;0;0;0;363813,054;5639992,811;7,063445261;50,89552106
168355;5,21E+18;5;3;15;0;2021;8;8;5;2;0;7;0;0;0;0;1;0;0;1;361939,2151;5647372,409;7,034021477;50,96139896
168357;5,21E+18;5;3;15;0;2021;8;16;2;3;0;7;0;0;0;0;0;0;0;1;359557,34;5643773,091;7,00151351;50,92847584
168361;5,21E+18;5;3;15;0;2021;8;14;3;3;6;7;0;0;0;1;1;0;0;0;353820,1993;5646925,009;6,918666132;50,95537576
168368;5,21E+18;5;3;15;0;2021;7;18;6;3;0;1;0;0;1;0;0;0;0;0;353900,0853;5643220,973;6,921288058;50,92210908
168372;5,21E+18;5;3;15;0;2021;8;10;5;2;0;6;0;0;0;1;0;1;0;0;357609,339;5645310,261;6,973211415;50,94181279
168381;5,21E+18;5;3;15;0;2021;8;10;6;3;6;5;0;0;0;1;1;0;0;0;355086,3864;5644964,799;6,937461786;50,93807963
168382;5,21E+18;5;3;15;0;2021;8;19;6;3;3;6;0;0;1;0;0;0;0;1;353088,3514;5648643,647;6,907559413;50,9706343
168384;5,21E+18;5;3;15;0;2021;8;10;2;3;5;3;0;0;1;1;0;0;0;0;352077,7445;5653847,675;6,891056414;51,01714122
168386;5,21E+18;5;3;15;0;2021;8;3;7;3;1;6;2;0;0;1;0;1;0;0;356165,4556;5644481,94;6,953000123;50,9340104
168394;5,21E+18;5;3;15;0;2021;7;13;7;3;6;4;0;1;0;0;1;0;1;0;356239,0789;5645019,389;6,953835151;50,93885874
168395;5,21E+18;5;3;15;0;2021;7;15;7;3;2;2;0;0;0;1;0;0;0;1;358003,391;5648493,942;6,977574583;50,97052159
168398;5,21E+18;5;3;15;0;2021;8;16;5;3;0;7;0;0;1;0;1;0;0;0;352743,584;5644590,772;6,904291766;50,93412491
168399;5,21E+18;5;3;15;0;2021;8;15;3;3;5;2;0;0;1;0;0;0;1;0;357431,612;5648938,565;6,969262007;50,97437613
168403;5,21E+18;5;3;15;0;2021;8;15;2;3;2;6;0;0;0;1;0;0;1;0;353764,838;5639267,67;6,920948716;50,8865476
168404;5,21E+18;5;3;15;0;2021;8;18;3;3;9;1;0;1;0;1;0;0;0;0;357169,129;5649935,228;6,965134119;50,98326796
168407;5,21E+18;5;3;15;0;2021;8;19;7;3;0;7;1;1;1;0;1;0;0;0;357549,8542;5643586,542;6,973039033;50,92630709
168416;5,21E+18;5;3;15;0;2021;8;13;2;3;0;7;0;0;0;1;0;0;0;1;356621,9975;5642823,28;6,960145321;50,91921786
168420;5,21E+18;5;3;15;0;2021;7;5;2;3;6;5;1;0;1;0;1;0;0;0;359024,85;5644980,38;6,993474174;50,93919596
168428;5,21E+18;5;3;15;0;2021;8;15;5;3;8;6;0;0;1;0;0;0;0;1;363205,7551;5647999,844;7,051809819;50,96734003
168430;5,21E+18;5;3;15;0;2021;8;11;2;3;3;6;0;0;1;1;0;0;0;0;356844,534;5644563,244;6,962626029;50,93491004
168438;5,21E+18;5;3;15;0;2021;8;9;3;3;1;3;0;1;1;1;0;0;0;0;353008,803;5653762,45;6,90435562;51,01661411
168440;5,21E+18;5;3;15;0;2021;7;18;5;3;0;1;0;0;1;0;0;0;0;0;354828,1894;5643796,982;6,934254607;50,9275198
168444;5,21E+18;5;3;15;0;2021;8;21;3;3;5;2;0;0;1;1;0;0;0;0;353914,5191;5646750,408;6,920078198;50,9538306
168453;5,21E+18;5;3;15;0;2021;5;20;7;3;0;1;2;0;1;0;0;0;0;0;350178,969;5644449,763;6,867877704;50,93219724
168457;5,21E+18;5;3;15;0;2021;7;13;1;3;6;4;0;0;1;0;1;0;0;0;355630,2169;5645959,617;6,944802447;50,94715626
168458;5,21E+18;5;3;15;0;2021;11;0;3;3;0;1;2;0;0;0;0;0;0;1;368190,553;5637455,346;7,126571558;50,87373039
168466;5,21E+18;5;3;15;0;2021;7;17;7;3;0;7;0;0;1;0;0;0;0;0;357573,5079;5645659,978;6,972564991;50,94494683
168470;5,21E+18;5;3;15;0;2021;7;12;7;2;6;4;0;1;0;0;1;0;0;1;362804,5093;5651086,019;7,044933974;50,99498096
168476;5,21E+18;5;3;15;0;2021;7;10;7;3;3;6;0;0;1;1;0;0;0;0;356657,972;5644534,137;6,959984145;50,93460212
168485;5,21E+18;5;3;15;0;2021;8;16;7;3;3;6;0;0;1;1;0;0;0;0;356477,4425;5643755,598;6,957723177;50,92756058
168489;5,21E+18;5;3;15;0;2021;8;12;4;3;0;7;0;0;0;1;0;0;0;0;360728,0324;5647028,002;7,016917109;50,95801222
168496;5,21E+18;5;3;15;0;2021;8;17;7;3;5;2;0;0;0;1;0;1;0;0;360212,6665;5645320,188;7,010239253;50,94253905
168503;5,21E+18;5;3;15;0;2021;8;8;5;3;5;3;0;1;0;1;0;0;0;1;357619,543;5640481,627;6,975241533;50,89842038
168509;5,21E+18;5;3;15;0;2021;7;22;4;3;6;4;2;0;1;0;1;0;0;0;355462,3731;5645663,32;6,942532319;50,94445145
168511;5,21E+18;5;3;15;0;2021;8;14;5;2;3;3;0;0;0;1;0;1;0;0;352518,8194;5654095,093;6,897239721;51,01947791
168513;5,21E+18;5;3;15;0;2021;8;7;6;3;0;6;0;1;1;1;0;0;0;0;357176,239;5650470,796;6,965024836;50,98808279
168518;5,21E+18;5;3;15;0;2021;7;7;3;3;5;3;0;0;1;1;0;0;0;0;357811,5023;5647849,742;6,975095202;50,96468488
168520;5,21E+18;5;3;15;0;2021;7;20;5;3;0;1;0;1;0;0;0;0;0;1;354858,064;5643811,591;6,934673601;50,92765861
168525;5,21E+18;5;3;15;0;2021;8;5;6;3;5;3;1;0;1;1;0;0;0;0;362115,363;5640296,481;7,039204755;50,89784743
168531;5,21E+18;5;3;15;0;2021;8;18;6;3;2;6;0;0;1;1;0;0;0;0;356418,0347;5642794,279;6,957256906;50,91890652
168535;5,21E+18;5;3;15;0;2021;8;18;3;3;5;3;0;0;1;1;0;0;0;0;359541,8231;5647067,711;7,000022398;50,95808117
168536;5,21E+18;5;3;15;0;2021;4;14;2;3;5;2;0;0;0;1;0;1;0;0;359664,6207;5636508,963;7,005830257;50,86321777
168542;5,21E+18;5;3;15;0;2021;7;8;3;3;3;6;0;0;1;1;0;0;0;0;355502,0834;5645577,904;6,943131084;50,94369379
168546;5,21E+18;5;3;15;0;2021;8;21;7;3;0;1;2;1;0;0;0;1;0;0;356195,1512;5644338,805;6,953478928;50,93273148
168547;5,21E+18;5;3;15;0;2021;8;16;7;3;5;3;0;1;1;1;0;0;0;0;361083,5452;5648904,625;7,021259336;50,97496359
168555;5,21E+18;5;3;15;0;2021;7;9;3;3;5;3;0;0;1;0;0;0;0;1;354357,596;5643972,743;6,927492683;50,9289807
168561;5,21E+18;5;3;15;0;2021;8;13;5;3;0;4;0;0;0;0;1;0;0;1;365852,698;5636341,733;7,093771127;50,86318365
168563;5,21E+18;5;3;15;0;2021;8;12;4;3;0;1;0;0;1;0;0;0;0;0;353264,665;5653252,603;6,908207048;51,01209772
168566;5,21E+18;5;3;15;0;2021;7;12;4;3;0;1;0;0;1;0;0;0;0;0;353796,589;5643164,833;6,919839054;50,92157835
168570;5,21E+18;5;3;15;0;2021;6;12;5;3;3;6;0;0;0;1;0;0;0;1;359823,571;5645154,414;7,004768166;50,94095475
168577;5,21E+18;5;3;15;0;2021;8;13;5;2;0;1;0;0;1;0;0;0;0;0;351229,2631;5647461,198;6,881583482;50,95953117
168583;5,21E+18;5;3;15;0;2021;8;17;3;3;0;1;1;1;0;0;0;1;0;0;352913,971;5642929,965;6,907384937;50,91924336
168587;5,21E+18;5;3;15;0;2021;8;10;2;3;5;3;0;1;0;0;0;1;0;1;351239,784;5645657,623;6,882470104;50,94332619
168598;5,21E+18;5;3;15;0;2021;7;21;5;3;0;7;0;1;0;0;0;0;0;1;355797,9033;5644870,745;6,947618981;50,93741275
168599;5,21E+18;5;3;15;0;2021;7;15;1;3;0;4;0;0;0;1;1;0;0;0;360361,2186;5649052,591;7,010920226;50,97611869
168604;5,21E+18;5;3;15;0;2021;8;11;5;2;5;3;0;0;0;1;0;1;0;0;361093,158;5648967,8;7,021372038;50,97553368
168607;5,21E+18;5;3;15;0;2021;8;19;4;3;3;6;0;0;1;1;0;0;0;0;355020,9705;5643950,286;6,936934948;50,92894599
168612;5,21E+18;5;3;15;0;2021;8;13;1;3;0;1;0;0;0;0;0;0;0;1;351499,341;5646097,457;6,885982747;50,94734565
168617;5,21E+18;5;3;15;0;2021;8;17;6;3;0;1;1;1;1;0;0;0;0;0;354405,4185;5643470,752;6,928373189;50,92448151
168621;5,21E+18;5;3;15;0;2021;4;11;2;3;0;6;0;0;1;0;0;0;1;0;356354,0765;5645111,003;6,95543469;50,93971072
168625;5,21E+18;5;3;15;0;2021;8;11;3;3;0;7;0;0;1;0;0;0;0;1;358065,8291;5651408,809;6,977324842;50,99673266
168628;5,21E+18;5;3;15;0;2021;8;14;2;3;5;2;0;0;1;0;0;0;0;0;353805,924;5642680,942;6,920165725;50,91723214
168630;5,21E+18;5;3;15;0;2021;7;12;7;3;0;1;0;0;0;0;1;0;0;1;351778,5403;5648289,913;6,889061604;50,96711993
168632;5,21E+18;5;3;15;0;2021;6;10;6;3;5;3;0;0;1;1;0;0;0;0;355330,741;5645077,579;6,940892472;50,93915451
168641;5,21E+18;5;3;15;0;2021;7;21;5;3;0;1;0;1;0;0;0;0;0;1;355797,9033;5644870,745;6,947618981;50,93741275
168642;5,21E+18;5;3;15;0;2021;7;19;2;3;0;6;0;0;1;0;1;0;0;0;357999,1259;5648360,993;6,977565785;50,96932574
168645;5,21E+18;5;3;15;0;2021;7;16;7;3;0;7;0;1;1;1;0;0;0;0;355760,6115;5644348,482;6,947295299;50,93270994
168649;5,21E+18;5;3;15;0;2021;8;18;2;3;0;1;0;0;1;0;0;0;0;0;364503,5561;5638725,595;7,073728101;50,88429428
168654;5,21E+18;5;3;15;0;2021;8;16;5;3;1;5;0;0;0;1;0;0;0;1;362778,3443;5643902,341;7,047270666;50,93041269
168658;5,21E+18;5;3;15;0;2021;8;0;1;2;0;1;2;1;0;0;0;0;0;1;360721,0076;5645932,182;7,017236399;50,94816218
168663;5,21E+18;5;3;15;0;2021;8;20;7;2;0;1;1;1;1;0;0;0;0;0;355854,891;5642710,764;6,949283529;50,91801558
168667;5,21E+18;5;3;15;0;2021;8;17;3;3;2;6;0;0;0;1;0;0;0;0;357614,491;5645188,047;6,973332468;50,94071573
168675;5,21E+18;5;3;15;0;2021;8;3;7;2;1;5;2;0;1;1;0;0;0;0;354791,4412;5642385,765;6,93429393;50,91482827
168679;5,21E+18;5;3;15;0;2021;8;23;3;3;0;7;2;1;1;1;0;0;0;0;355181,199;5644177,605;6,939123128;50,93102911
168688;5,21E+18;5;3;15;0;2021;8;10;5;3;3;3;0;0;1;0;0;0;0;1;352680,131;5643487,148;6,903835365;50,92419089
168693;5,21E+18;5;3;15;0;2021;7;21;7;3;1;5;1;0;0;1;0;0;0;1;364899,3901;5635676,692;7,080478249;50,85698451
168700;5,21E+18;5;3;15;0;2021;8;16;6;3;0;1;0;1;1;0;0;0;0;0;355372,876;5644251,439;6,941819651;50,93174073
