OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,USTRZUSTAND,UIDENTSTLAE,Participants
216580,5,3,15,0,2020,Oktober,16,Mittwoch,Unfall mit Leichtverletzten,Unfall anderer Art,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"364838,6715","5648912,64",7.074712023,50.97592921,trocken,"5,20101E+18","Rad, PKW"
216608,5,3,15,0,2020,Oktober,21,Dienstag,Unfall mit Schwerverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Sonstiger Unfall,Dunkelheit,0,1,0,0,0,0,"352079,3773","5651053,366",6.892218408,50.99203087,trocken,"5,20101E+18",PKW
216617,5,3,15,0,2020,Oktober,10,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"356627,5201","5642729,189",6.960260822,50.91837364,nass/feucht,"5,20101E+18",Rad
216621,5,3,15,0,2020,Oktober,18,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"355475,2248","5651029,566",6.940582867,50.99267973,trocken,"5,20102E+18",PKW
216628,5,3,15,0,2020,Oktober,17,Donnerstag,Unfall mit Leichtverletzten,Unfall anderer Art,Einbiegen / Kreuzen-Unfall,Tageslicht,1,0,0,0,0,1,"351926,3399","5648984,342",6.890882279,50.97339839,trocken,"5,20101E+18","Rad, Sonstige"
216630,5,3,15,0,2020,Oktober,16,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"355931,4525","5650055,426",6.947465737,50.98403977,trocken,"5,20102E+18","Rad, PKW"
216655,5,3,15,0,2020,Oktober,6,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"357015,5151","5639884,728",6.96689124,50.89290681,nass/feucht,"5,20101E+18",PKW
216662,5,3,15,0,2020,Oktober,20,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Dunkelheit,1,0,0,0,0,0,"365423,9905","5638755,583",7.086794502,50.88477893,nass/feucht,"5,20101E+18",Rad
216663,5,3,15,0,2020,Oktober,18,Montag,Unfall mit Leichtverletzten,Unfall anderer Art,Abbiegeunfall,Tageslicht,0,1,0,1,0,0,"363727,382","5643707,483",7.06084047,50.92888641,trocken,"5,20101E+18","Krad, PKW"
216670,5,3,15,0,2020,Oktober,22,Sonntag,Unfall mit Schwerverletzten,Abkommen von Fahrbahn nach rechts,Fahrunfall,Dunkelheit,1,0,0,0,0,0,"359591,3737","5645108,756",7.001482881,50.94048792,nass/feucht,"5,20101E+18",Rad
216671,5,3,15,0,2020,Oktober,12,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,1,0,0,"350917,607","5652285,306",6.875170224,51.00280172,trocken,"5,20101E+18","Krad, PKW"
216677,5,3,15,0,2020,Oktober,14,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"353264,6365","5654771,944",6.907591939,51.02575123,trocken,"5,20101E+18","Rad, PKW"
216679,5,3,15,0,2020,Oktober,13,Freitag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,1,0,0,0,0,0,"354249,3495","5643398,514",6.926182952,50.92379293,trocken,"5,20102E+18",Rad
216680,5,3,15,0,2020,Oktober,8,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,0,0,0,"356102,9632","5643364,133",6.952552593,50.92394924,trocken,"5,20101E+18",PKW
216683,5,3,15,0,2020,Oktober,2,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Dunkelheit,0,0,0,0,0,1,"354865,1895","5645081,479",6.934269225,50.93907257,nass/feucht,"5,20101E+18",Sonstige
216696,5,3,15,0,2020,Oktober,14,Donnerstag,Unfall mit Schwerverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Sonstiger Unfall,Tageslicht,1,1,0,0,0,0,"353937,7743","5642878,444",6.921961095,50.91904041,trocken,"5,20101E+18","Rad, PKW"
216704,5,3,15,0,2020,Oktober,11,Montag,Unfall mit Schwerverletzten,Abkommen von Fahrbahn nach links,Fahrunfall,Tageslicht,0,1,0,0,0,0,"352083,2529","5653510,997",6.891272176,51.01411712,trocken,"5,20101E+18",PKW
216711,5,3,15,0,2020,Oktober,9,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"356880,879","5650085,437",6.960971135,50.98454628,nass/feucht,"5,20101E+18","Rad, PKW"
216714,5,3,15,0,2020,Oktober,15,Montag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"356775,2412","5645251,375",6.961370032,50.941077,trocken,"5,20101E+18",Rad
216722,5,3,15,0,2020,Oktober,21,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Dunkelheit,1,1,0,0,0,0,"356770,623","5644758,373",6.961498151,50.93664529,trocken,"5,20101E+18","Rad, PKW"
216725,5,3,15,0,2020,Oktober,13,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,1,1,0,0,0,0,"356642,6498","5642691,503",6.960490735,50.91803872,trocken,"5,20101E+18","Rad, PKW"
216726,5,3,15,0,2020,Oktober,5,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Dunkelheit,0,1,0,0,0,1,"360201,9212","5645417,289",7.010049133,50.94340911,trocken,"5,20102E+18","PKW, Sonstige"
216730,5,3,15,0,2020,Oktober,0,Freitag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Sonstiger Unfall,Dunkelheit,0,1,1,0,0,0,"355515,1803","5643407,014",6.944178042,50.92418771,nass/feucht,"5,20102E+18","Fuss, PKW"
216733,5,3,15,0,2020,Oktober,14,Donnerstag,Unfall mit Schwerverletzten,Unfall anderer Art,Unfall im Längsverkehr,Tageslicht,1,0,1,0,0,0,"363126,9433","5647657,928",7.050816743,50.96424839,trocken,"5,20101E+18","Rad, Fuss"
216735,5,3,15,0,2020,Oktober,23,Mittwoch,Unfall mit Leichtverletzten,Abkommen von Fahrbahn nach rechts,Fahrunfall,Dunkelheit,0,0,0,1,0,0,"356362,6729","5651349,956",6.953093259,50.99578116,trocken,"5,20101E+18",Krad
216762,5,3,15,0,2020,Oktober,21,Dienstag,Unfall mit Schwerverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Dunkelheit,0,1,0,1,0,0,"352337,3658","5645928,798",6.897972428,50.94604526,nass/feucht,"5,20101E+18","Krad, PKW"
216772,5,3,15,0,2020,Oktober,8,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,1,0,0,"356760,4971","5645503,438",6.961061192,50.9433386,nass/feucht,"5,20101E+18","Krad, PKW"
216783,5,3,15,0,2020,Oktober,10,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,1,0,"353466,191","5645725,217",6.914112114,50.94450379,trocken,"5,20102E+18","PKW, Gkfz"
216798,5,3,15,0,2020,Oktober,10,Donnerstag,Unfall mit Leichtverletzten,Unfall anderer Art,Einbiegen / Kreuzen-Unfall,Tageslicht,1,0,0,0,0,0,"352569,6669","5647205,231",6.900760052,50.95757543,trocken,"5,20101E+18",Rad
216810,5,3,15,0,2020,Oktober,11,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Sonstiger Unfall,Tageslicht,0,1,1,0,0,0,"364790,8888","5639516,502",7.077517814,50.89146996,nass/feucht,"5,20101E+18","Fuss, PKW"
216822,5,3,15,0,2020,Oktober,8,Donnerstag,Unfall mit Leichtverletzten,Unfall anderer Art,Unfall durch ruhenden Verkehr,Tageslicht,1,1,0,0,0,0,"353780,0652","5647385,309",6.917910173,50.95950212,nass/feucht,"5,20102E+18","Rad, PKW"
216824,5,3,15,0,2020,Oktober,9,Sonntag,Unfall mit Getöteten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"355803,4135","5642600,67",6.948595192,50.91701332,trocken,"5,20102E+18",Rad
216827,5,3,15,0,2020,Oktober,12,Mittwoch,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,0,0,0,1,0,0,"356003,2516","5645211,973",6.950404772,50.94053062,nass/feucht,"5,20102E+18",Krad
216828,5,3,15,0,2020,Oktober,23,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Dunkelheit,0,1,0,1,0,0,"356021,7802","5645739,755",6.950459706,50.94527834,trocken,"5,20102E+18","Krad, PKW"
216847,5,3,15,0,2020,Oktober,18,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Unfall im Längsverkehr,Tageslicht,0,1,1,0,0,0,"360800,2196","5645377,934",7.018575174,50.94320018,trocken,"5,20102E+18","Fuss, PKW"
216861,5,3,15,0,2020,Oktober,10,Dienstag,Unfall mit Schwerverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,0,0,0,1,0,0,"353020,7879","5642936,506",6.908900919,50.91932936,trocken,"5,20102E+18",Krad
216865,5,3,15,0,2020,Oktober,11,Mittwoch,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,0,0,0,1,0,0,"354101,1964","5646634,86",6.922780494,50.9528395,nass/feucht,"5,20102E+18",Krad
216867,5,3,15,0,2020,Oktober,13,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"363242,514","5638898,334",7.055746958,50.88554964,nass/feucht,"5,20102E+18",PKW
216870,5,3,15,0,2020,Oktober,15,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"354788,642","5646145,908",6.93275611,50.94861904,trocken,"5,20102E+18","Rad, PKW"
216875,5,3,15,0,2020,Oktober,16,Mittwoch,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,1,0,0,0,0,"355142,2802","5644408,99",6.938477707,50.93309874,nass/feucht,"5,20102E+18","Rad, PKW"
216912,5,3,15,0,2020,Oktober,11,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Unfall im Längsverkehr,Tageslicht,0,1,1,0,0,0,"359090,4416","5650380,504",6.992315677,50.9877431,trocken,"5,20102E+18","Fuss, PKW"
216917,5,3,15,0,2020,Oktober,23,Mittwoch,Unfall mit Schwerverletzten,Unfall anderer Art,Fahrunfall,Dunkelheit,1,0,0,0,0,0,"356555,1092","5646912,425",6.957584512,50.95594991,nass/feucht,"5,20102E+18",Rad
216921,5,3,15,0,2020,Oktober,16,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"353690,1101","5643955,26",6.918007991,50.92865467,trocken,"5,20102E+18","Rad, PKW"
216930,5,3,15,0,2020,Oktober,18,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dämmerung,0,1,0,0,0,0,"355939,33","5642928,619",6.950397957,50.9199945,nass/feucht,"5,20102E+18",PKW
216939,5,3,15,0,2020,Oktober,16,Montag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Tageslicht,0,1,1,0,0,0,"360689,9973","5646362,274",7.016630664,50.95202001,trocken,"5,20102E+18","Fuss, PKW"
216951,5,3,15,0,2020,Oktober,20,Montag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Sonstiger Unfall,Dunkelheit,0,1,1,0,0,0,"360379,9674","5649036,867",7.011193158,50.97598192,nass/feucht,"5,20102E+18","Fuss, PKW"
216966,5,3,15,0,2020,Oktober,9,Dienstag,Unfall mit Schwerverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"354902,2601","5647105,025",6.933990192,50.95726697,nass/feucht,"5,20102E+18",Rad
216970,5,3,15,0,2020,Oktober,13,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,1,0,0,0,0,0,"353426,2509","5656579,982",6.909163549,51.04204031,nass/feucht,"5,20102E+18",Rad
216971,5,3,15,0,2020,Oktober,15,Mittwoch,Unfall mit Leichtverletzten,Unfall anderer Art,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"356895,766","5650239,803",6.961122295,50.98593724,nass/feucht,"5,20102E+18","Rad, PKW"
216972,5,3,15,0,2020,Oktober,16,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"357211,7526","5648695,128",6.96622804,50.97213393,trocken,"5,20102E+18","Rad, PKW"
216976,5,3,15,0,2020,Oktober,12,Donnerstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"353780,4163","5647384,315",6.917915569,50.95949328,nass/feucht,"5,20102E+18",Rad
216981,5,3,15,0,2020,Oktober,19,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"356150,3668","5644842,209",6.952643315,50.93724433,nass/feucht,"5,20102E+18",PKW
216982,5,3,15,0,2020,Oktober,3,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr,Dunkelheit,1,1,0,0,0,0,"360423,1331","5645054,516",7.013334942,50.9402024,trocken,"5,20102E+18","Rad, PKW"
216984,5,3,15,0,2020,Oktober,19,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Einbiegen / Kreuzen-Unfall,Dunkelheit,1,0,0,0,0,0,"358505,85","5644357,409",6.986333921,50.93347018,trocken,"5,20102E+18",Rad
216987,5,3,15,0,2020,Oktober,17,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,0,0,0,0,0,1,"351957,8537","5654235,236",6.889190161,51.02059314,trocken,"5,20102E+18",Sonstige
216992,5,3,15,0,2020,Oktober,11,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit entgegenkommendem Fahrzeug,Sonstiger Unfall,Tageslicht,0,1,0,1,0,0,"355754,5251","5640769,036",6.948624076,50.90054045,trocken,"5,20102E+18","Krad, PKW"
216997,5,3,15,0,2020,Oktober,18,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,0,0,0,1,0,0,"355966,1096","5644829,011",6.950027864,50.93707973,trocken,"5,20102E+18",Krad
217004,5,3,15,0,2020,Oktober,15,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,0,1,1,0,0,0,"359222,8685","5643067,235",6.997029642,50.9220507,trocken,"5,20102E+18","Fuss, PKW"
217016,5,3,15,0,2020,Oktober,8,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,1,0,0,0,0,0,"355454,5103","5645695,573",6.94240767,50.94473933,trocken,"5,20102E+18",Rad
217023,5,3,15,0,2020,Oktober,12,Mittwoch,Unfall mit Schwerverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"357615,9514","5644097,218",6.973779464,50.93091285,nass/feucht,"5,20102E+18",Rad
217026,5,3,15,0,2020,Oktober,16,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,1,1,0,0,0,0,"358725,5416","5639282,874",6.991422918,50.88791867,trocken,"5,20102E+18","Rad, PKW"
217034,5,3,15,0,2020,Oktober,17,Mittwoch,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"354893,7492","5643839,999",6.935169731,50.92792288,trocken,"5,20102E+18",Rad
217066,5,3,15,0,2020,Oktober,22,Dienstag,Unfall mit Leichtverletzten,Abkommen von Fahrbahn nach links,Fahrunfall,Dunkelheit,0,1,0,0,0,0,"353731,9005","5653539,023",6.914747543,51.01479065,trocken,"5,20102E+18",PKW
217072,5,3,15,0,2020,Oktober,7,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,1,0,"357782,2531","5649013,402",6.974223908,50.97513539,trocken,"5,20102E+18","PKW, Gkfz"
217075,5,3,15,0,2020,Oktober,19,Donnerstag,Unfall mit Schwerverletzten,Unfall anderer Art,Fahrunfall,Dunkelheit,1,0,0,0,0,0,"354299,4384","5640812,147",6.927927861,50.90056255,nass/feucht,"5,20102E+18",Rad
217082,5,3,15,0,2020,Oktober,15,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"355130,2063","5644406,948",6.93830681,50.93307736,trocken,"5,20103E+18","Rad, PKW"
217087,5,3,15,0,2020,Oktober,4,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,1,1,0,0,0,0,"359766,5686","5648691,526",7.002594504,50.97272927,trocken,"5,20103E+18","Rad, PKW"
217102,5,3,15,0,2020,Oktober,3,Montag,Unfall mit Schwerverletzten,Unfall anderer Art,Fahrunfall,Dunkelheit,0,1,0,0,0,0,"356876,9585","5650049,206",6.960929587,50.9842197,trocken,"5,20103E+18",PKW
217119,5,3,15,0,2020,Oktober,8,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"359178,1138","5639260,162",6.997861936,50.88782505,trocken,"5,20103E+18","Rad, PKW"
217132,5,3,15,0,2020,Oktober,22,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"362336,4086","5646314,635",7.040074034,50.95198746,nass/feucht,"5,20102E+18",PKW
217144,5,3,15,0,2020,Oktober,7,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Dunkelheit,1,1,0,0,0,0,"356103,3452","5642319,048",6.95297032,50.91455729,nass/feucht,"5,20102E+18","Rad, PKW"
217152,5,3,15,0,2020,Oktober,18,Montag,Unfall mit Schwerverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Dunkelheit,0,1,0,1,0,0,"354858,0325","5644409,29",6.934435164,50.93302998,nass/feucht,"5,20103E+18","Krad, PKW"
217156,5,3,15,0,2020,Oktober,8,Mittwoch,Unfall mit Schwerverletzten,Abkommen von Fahrbahn nach rechts,Fahrunfall,Tageslicht,0,0,0,1,0,0,"348552,0313","5643898,711",6.844970895,50.92682046,trocken,"5,20103E+18",Krad
217167,5,3,15,0,2020,Oktober,11,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Abbiegeunfall,Tageslicht,1,0,0,0,0,0,"354711,7178","5642251,43",6.933214084,50.91360096,trocken,"5,20103E+18",Rad
217168,5,3,15,0,2020,Oktober,16,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Sonstiger Unfall,Tageslicht,1,0,1,0,0,0,"360961,4291","5645051,858",7.020992887,50.94030857,trocken,"5,20102E+18","Rad, Fuss"
217169,5,3,15,0,2020,Oktober,18,Freitag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Dunkelheit,0,1,1,0,0,0,"364723,3211","5648950,987",7.073055654,50.97624677,trocken,"5,20102E+18","Fuss, PKW"
217171,5,3,15,0,2020,Oktober,14,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"349625,6964","5644278,214",6.860080643,50.93051167,nass/feucht,"5,20103E+18",Rad
217178,5,3,15,0,2020,Oktober,19,Freitag,Unfall mit Leichtverletzten,Unfall anderer Art,Abbiegeunfall,Dämmerung,0,1,1,0,0,0,"357157,147","5648931,363",6.965358002,50.9742434,nass/feucht,"5,20102E+18","Fuss, PKW"
217181,5,3,15,0,2020,Oktober,0,Samstag,Unfall mit Schwerverletzten,Unfall anderer Art,Fahrunfall,Dunkelheit,1,0,0,0,0,0,"354048,6157","5643299,007",6.923368636,50.92284794,nass/feucht,"5,20102E+18",Rad
217187,5,3,15,0,2020,Oktober,19,Freitag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Dunkelheit,0,1,1,0,0,0,"348580,8096","5646510,527",6.844294658,50.95029839,nass/feucht,"5,20102E+18","Fuss, PKW"
217190,5,3,15,0,2020,Oktober,16,Freitag,Unfall mit Leichtverletzten,Unfall anderer Art,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"355304,269","5645479,511",6.940356307,50.94275994,trocken,"5,20102E+18","Rad, PKW"
217192,5,3,15,0,2020,Oktober,9,Freitag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"356542,9235","5643301,005",6.958833175,50.92349148,nass/feucht,"5,20102E+18",Rad
217194,5,3,15,0,2020,Oktober,17,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr,Tageslicht,1,1,0,0,0,0,"356365,8535","5642964,312",6.956448069,50.9204216,nass/feucht,"5,20102E+18","Rad, PKW"
217220,5,3,15,0,2020,Oktober,9,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr,Tageslicht,1,1,0,0,0,0,"357679,5993","5647421,925",6.973385373,50.96080755,trocken,"5,20102E+18","Rad, PKW"
217223,5,3,15,0,2020,Oktober,14,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"354934,8962","5646431,209",6.934723087,50.95121978,trocken,"5,20103E+18",Rad
217250,5,3,15,0,2020,Oktober,23,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit entgegenkommendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,1,0,0,0,0,0,"360052,5528","5638684,785",7.010506592,50.88286651,nass/feucht,"5,20102E+18",Rad
217258,5,3,15,0,2020,Oktober,11,Montag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Unfall im Längsverkehr,Tageslicht,0,1,1,0,0,0,"360373,4625","5638911,398",7.014979143,50.88498077,trocken,"5,20103E+18","Fuss, PKW"
217274,5,3,15,0,2020,Oktober,17,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr,Dunkelheit,0,1,0,0,0,0,"359137,8987","5638660,231",6.997521788,50.88242357,trocken,"5,20103E+18",PKW
217278,5,3,15,0,2020,Oktober,10,Dienstag,Unfall mit Schwerverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"356727,6478","5648579,995",6.959382833,50.97097903,nass/feucht,"5,20103E+18",Rad
217287,5,3,15,0,2020,Oktober,17,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,1,0,0,"356655,2753","5646360,232",6.959227177,50.95101234,nass/feucht,"5,20102E+18","Krad, PKW"
217298,5,3,15,0,2020,Oktober,16,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,0,0,0,"356230,8103","5645679,996",6.953456823,50.94479345,nass/feucht,"5,20102E+18",PKW
217321,5,3,15,0,2020,Oktober,0,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Dunkelheit,0,1,0,0,0,1,"357438,0766","5648844,581",6.969390875,50.97353311,nass/feucht,"5,20102E+18","PKW, Sonstige"
217324,5,3,15,0,2020,Oktober,9,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"351476,0362","5644621,842",6.886252821,50.93407909,trocken,"5,20103E+18","Rad, PKW"
217334,5,3,15,0,2020,Oktober,20,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Dunkelheit,0,0,0,1,0,0,"356804,2875","5641660,741",6.963193291,50.90881545,nass/feucht,"5,20102E+18",Krad
217369,5,3,15,0,2020,Oktober,16,Samstag,Unfall mit Schwerverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,0,0,0,"357109,8395","5648932,225",6.964684274,50.97423941,trocken,"5,20103E+18",PKW
217408,5,3,15,0,2020,Oktober,8,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Dämmerung,0,1,0,0,0,0,"361783,2249","5647976,467",7.031572096,50.96679037,trocken,"5,20103E+18",PKW
