OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,USTRZUSTAND,UIDENTSTLAE
213203,5,3,15,0,2020,8,7,2,3,5,2,0,0,1,0,0,0,0,"362339,826","5648506,094",7.039293551,50.97168356,0,"5,20082E+18"
213213,5,3,15,0,2020,8,15,3,3,5,2,0,1,1,0,0,0,0,"354116,099","5653621,921",6.920187615,51.01563321,1,"5,20083E+18"
213227,5,3,15,0,2020,8,4,4,3,0,1,2,0,0,0,0,0,1,"357806,3722","5647151,083",6.975295218,50.9584048,0,"5,20083E+18"
213241,5,3,15,0,2020,8,18,2,3,1,5,0,1,1,0,0,0,0,"362784,4233","5646119,539",7.046522007,50.9503409,0,"5,20082E+18"
213251,5,3,15,0,2020,8,14,2,3,1,5,0,1,1,0,0,0,0,"356314,3302","5648103,741",6.953688134,50.96659607,0,"5,20082E+18"
213252,5,3,15,0,2020,8,17,3,3,3,2,0,1,1,0,0,0,0,"359479,1726","5645394,638",6.999776618,50.94302984,1,"5,20083E+18"
213265,5,3,15,0,2020,8,7,3,3,3,6,0,1,0,0,0,0,0,"354217,4304","5646563,991",6.924462581,50.95223204,0,"5,20083E+18"
213293,5,3,15,0,2020,8,16,4,3,0,7,0,1,0,0,0,0,0,"356399,9438","5645467,789",6.955946448,50.94292853,0,"5,20083E+18"
213302,5,3,15,0,2020,8,17,2,3,6,3,0,0,1,1,0,0,0,"353829,4253","5645629,564",6.919317438,50.9437364,0,"5,20082E+18"
213304,5,3,15,0,2020,8,10,3,3,5,2,0,1,1,0,0,0,0,"354686,1211",5648407,6.930394791,50.96891294,0,"5,20083E+18"
213305,5,3,15,0,2020,8,12,2,3,0,7,0,0,1,0,0,0,1,"358452,9747","5645585,169",6.985104933,50.94449112,0,"5,20082E+18"
213313,5,3,15,0,2020,8,14,1,3,5,3,0,0,1,0,0,0,0,"360024,312","5645612,231",7.007447676,50.94511799,0,"5,20082E+18"
213318,5,3,15,0,2020,8,12,1,3,7,7,0,1,0,0,0,0,0,"357626,673","5645210,84",6.973496838,50.94092358,0,"5,20082E+18"
213321,5,3,15,0,2020,8,13,1,3,1,6,0,0,1,0,0,0,0,"357390,7179","5649848,932",6.968322763,50.98254736,0,"5,20082E+18"
213334,5,3,15,0,2020,8,7,4,3,0,7,0,1,0,0,0,0,1,"359592,086","5645111,609",7.001491913,50.94051373,0,"5,20083E+18"
213346,5,3,15,0,2020,8,13,2,3,0,2,0,1,1,0,0,0,0,"364986,2063","5637311,225",7.081107849,50.87169542,0,"5,20082E+18"
213357,5,3,15,0,2020,8,9,2,3,3,6,0,0,1,0,0,0,1,"357738,5046","5644750,842",6.975267169,50.93681719,0,"5,20082E+18"
213371,5,3,15,0,2020,8,18,3,3,0,1,0,0,0,0,1,0,0,"353971,8618","5646714,556",6.920908433,50.95352295,1,"5,20083E+18"
213396,5,3,15,0,2020,8,19,2,3,1,5,0,1,1,0,0,0,0,"359901,7081","5643195,087",7.006632758,50.92336496,0,"5,20082E+18"
213401,5,3,15,0,2020,8,11,4,3,0,5,0,1,1,0,0,0,0,"355949,5309","5647743,009",6.948639207,50.96326313,0,"5,20083E+18"
213409,5,3,15,0,2020,8,9,2,2,5,2,0,0,1,0,0,0,1,"356766,8445","5648939,66",6.959799062,50.97422102,0,"5,20082E+18"
213410,5,3,15,0,2020,8,14,3,3,5,3,0,0,1,0,1,0,0,"354048,1414","5649511,088",6.920871701,50.97867366,1,"5,20083E+18"
213415,5,3,15,0,2020,8,13,1,3,9,1,0,0,0,0,1,0,0,"362167,77","5646483,659",7.037610625,50.95346623,0,"5,20082E+18"
213417,5,3,15,0,2020,8,16,5,2,2,6,0,0,1,0,0,0,0,"361414,4052","5642253,543",7.028499986,50.91526837,0,"5,20083E+18"
213421,5,3,15,0,2020,8,20,3,3,2,2,1,0,1,0,1,0,0,"355891,4236","5642817,001",6.949760942,50.91897944,1,"5,20083E+18"
213439,5,3,15,0,2020,8,7,4,3,5,3,0,1,1,0,0,0,0,"364653,2107","5638086,313",7.07609108,50.87858374,0,"5,20083E+18"
213448,5,3,15,0,2020,8,16,2,3,6,7,0,0,1,1,0,0,0,"363145,3865","5639620,793",7.054096365,50.89201973,0,"5,20082E+18"
213458,5,3,15,0,2020,8,12,2,2,6,4,0,0,1,1,0,0,0,"353599,9223","5648114,487",6.915053456,50.96600921,0,"5,20082E+18"
213493,5,3,15,0,2020,8,12,6,3,5,2,0,1,1,0,0,0,0,"359136,4298","5644995,849",6.99505529,50.93936225,0,"5,20083E+18"
213495,5,3,15,0,2020,8,9,6,3,5,3,0,1,1,0,0,0,0,"359229,5091","5642679,563",6.99727369,50.91856827,0,"5,20083E+18"
213496,5,3,15,0,2020,8,20,6,3,6,7,1,1,0,1,0,0,0,"359653,0632","5646200,251",7.001939759,50.95031233,1,"5,20083E+18"
213497,5,3,15,0,2020,8,14,6,3,5,3,0,1,1,0,0,0,0,"356321,2144","5646386,523",6.954464075,50.95116544,0,"5,20083E+18"
213500,5,3,15,0,2020,8,22,6,3,3,6,2,0,1,0,1,0,0,"356787,7619","5648939,244",6.960096969,50.97422249,0,"5,20083E+18"
213501,5,3,15,0,2020,8,21,6,3,0,1,2,1,0,0,0,0,0,"356876,1567","5641141,439",6.964418486,50.90416633,1,"5,20083E+18"
213502,5,3,15,0,2020,8,16,6,3,3,6,0,1,0,0,0,0,0,"355555,961","5642036,003",6.945300793,50.91187687,0,"5,20083E+18"
213505,5,3,15,0,2020,8,8,6,3,3,2,0,1,0,0,0,0,1,"356946,8434","5640711,829",6.96559148,50.90032295,0,"5,20083E+18"
213551,5,3,15,0,2020,8,19,7,2,4,7,0,1,0,0,0,0,0,"353069,9058","5651117,185",6.906296923,50.9928581,0,"5,20083E+18"
213560,5,3,15,0,2020,8,17,7,2,0,1,0,0,1,0,1,0,0,"353735,8188","5642157,754",6.91937882,50.91251264,0,"5,20083E+18"
213571,5,3,15,0,2020,8,9,7,3,5,3,0,0,1,0,0,0,0,"354414,89","5641624,785",6.929244527,50.90789466,0,"5,20083E+18"
213573,5,3,15,0,2020,8,18,7,3,8,1,0,0,0,0,0,0,1,"356655,2391","5642615,021",6.960699773,50.91735451,0,"5,20083E+18"
213575,5,3,15,0,2020,8,14,7,3,6,1,0,0,1,1,0,0,0,"356619,451","5645607,306",6.95901395,50.94423699,0,"5,20083E+18"
213609,5,3,15,0,2020,8,17,1,3,9,1,0,1,1,0,0,0,0,"356378,1217","5646449,023",6.95524905,50.9517413,0,"5,20083E+18"
213612,5,3,15,0,2020,8,16,1,3,5,2,0,0,1,0,1,0,0,"349115,1533","5644010,693",6.85293147,50.92797433,0,"5,20083E+18"
213629,5,3,15,0,2020,8,16,1,3,0,7,0,1,0,1,0,0,0,"351138,4266","5644449,957",6.881521778,50.93244741,0,"5,20083E+18"
213635,5,3,15,0,2020,8,16,5,3,2,2,0,0,1,0,0,0,0,"366564,284","5636455,129",7.103835456,50.86436749,0,"5,20083E+18"
213637,5,3,15,0,2020,8,16,5,3,5,3,0,1,1,0,0,0,0,"362729,439","5643047,068",7.046897168,50.92271439,0,"5,20083E+18"
213638,5,3,15,0,2020,8,13,5,3,5,1,0,1,0,0,0,0,1,"359958,2457","5648538,585",7.005381771,50.97140142,0,"5,20083E+18"
213640,5,3,15,0,2020,8,15,5,2,0,4,0,0,1,1,0,0,0,"350523,5605","5651835,011",6.869743529,50.99865301,0,"5,20083E+18"
213641,5,3,15,0,2020,8,7,5,3,1,7,1,1,1,0,0,0,0,"355651,7095","5649143,198",6.943845265,50.97577175,0,"5,20083E+18"
213643,5,3,15,0,2020,8,14,5,3,0,4,0,0,1,1,0,0,0,"348219,882","5647853,613",6.838600094,50.96227266,0,"5,20083E+18"
213645,5,3,15,0,2020,8,18,5,3,5,3,0,1,0,0,0,0,0,"353424,7144","5648598,364",6.912365025,50.97031306,0,"5,20083E+18"
213647,5,3,15,0,2020,8,15,5,3,0,7,0,1,0,0,0,0,0,"356848,9758","5641319,266",6.963962431,50.90575772,0,"5,20083E+18"
213649,5,3,15,0,2020,8,10,5,2,0,7,0,0,1,0,0,0,0,"352736,8481","5643001,729",6.904837809,50.9198431,0,"5,20083E+18"
213654,5,3,15,0,2020,8,5,1,3,0,1,2,0,0,0,0,0,1,"354104,3798","5642724,025",6.924391503,50.91769484,0,"5,20083E+18"
213727,5,3,15,0,2020,9,7,4,3,5,3,0,1,0,0,0,0,0,"355210,3463","5648403,195",6.937857302,50.96901076,0,"5,2009E+18"
213736,5,3,15,0,2020,9,15,4,3,2,6,0,0,1,0,0,0,0,"355987,496","5643046,351",6.951036276,50.92106457,0,"5,2009E+18"
213750,5,3,15,0,2020,9,14,3,3,1,7,0,1,1,0,0,0,0,"363763,7108","5639762,768",7.062829841,50.89344191,0,"5,2009E+18"
213765,5,3,15,0,2020,9,8,3,3,1,5,0,1,1,0,0,0,0,"356448,903","5644614,114",6.956979232,50.93526886,0,"5,2009E+18"
213778,5,3,15,0,2020,9,17,4,3,5,6,0,1,1,0,0,0,0,"347451,8483","5646866,441",6.828085183,50.953199,0,"5,2009E+18"
213818,5,3,15,0,2020,9,13,3,3,0,1,0,1,0,0,0,0,0,"355971,0354","5648245,655",6.948746227,50.96778569,0,"5,2009E+18"
213829,5,3,15,0,2020,9,8,4,3,0,1,0,0,0,0,0,0,1,"354741,8908","5645047,59",6.932529024,50.93873697,0,"5,2009E+18"
213832,5,3,15,0,2020,9,16,4,3,5,2,0,1,1,0,0,0,0,"362445,485","5649803,676",7.040306536,50.98337052,0,"5,2009E+18"
213844,5,3,15,0,2020,8,16,2,2,5,3,0,1,1,0,0,0,0,"359643,2022","5646774,469",7.001578075,50.95547048,0,"5,20083E+18"
213848,5,3,15,0,2020,8,15,2,3,4,6,0,0,1,0,0,0,0,"360556,7619","5648212,988",7.014025801,50.96862045,0,"5,20083E+18"
213851,5,3,15,0,2020,8,15,2,2,3,3,0,1,1,0,0,0,0,"359940,0849","5650023,183",7.004551281,50.9847392,0,"5,20083E+18"
213857,5,3,15,0,2020,8,14,2,3,0,7,0,1,0,0,0,0,1,"355526,8427","5649493,016",6.94192882,50.97888416,0,"5,20083E+18"
213861,5,3,15,0,2020,8,6,2,3,0,1,0,1,0,0,0,0,0,"355693,0652","5649977,338",6.944102795,50.98327831,1,"5,20083E+18"
213864,5,3,15,0,2020,8,8,2,3,5,4,0,0,1,1,0,0,0,"356643,1776","5647634,318",6.958553235,50.96245936,1,"5,20083E+18"
213869,5,3,15,0,2020,8,18,2,3,0,3,0,1,1,0,0,0,0,"354825,0942","5642971,181",6.934539359,50.92009774,0,"5,20083E+18"
213872,5,3,15,0,2020,9,9,3,3,5,2,0,1,1,0,0,0,0,"356767,359","5641897,008",6.962575647,50.91092961,0,"5,2009E+18"
213881,5,3,15,0,2020,8,15,2,3,6,4,0,1,0,1,0,0,0,"354770,7628","5643769,243",6.933449064,50.92725606,0,"5,20083E+18"
213885,5,3,15,0,2020,9,15,4,2,5,3,0,0,1,0,1,0,0,"353334,2408","5648155,689",6.911255846,50.9663119,0,"5,2009E+18"
213886,5,3,15,0,2020,8,12,2,3,2,2,0,0,1,0,0,0,1,"354868,4274","5645077,58",6.934316831,50.93903835,0,"5,20083E+18"
213889,5,3,15,0,2020,8,11,2,3,1,6,0,0,1,0,0,0,1,"354822,0822","5645133,378",6.933635417,50.93952812,0,"5,20083E+18"
213925,5,3,15,0,2020,9,12,4,2,5,2,0,0,1,0,1,0,0,"363807,8133","5642071,139",7.062595387,50.91419881,0,"5,2009E+18"
213928,5,3,15,0,2020,9,13,3,3,5,3,0,1,1,0,0,0,0,"363110,1995","5636788,612",7.054656871,50.86655718,0,"5,2009E+18"
213937,5,3,15,0,2020,9,8,4,3,5,3,0,1,1,0,0,0,0,"354136,6771","5641899,947",6.925180114,50.91029724,0,"5,2009E+18"
213976,5,3,15,0,2020,9,20,3,3,0,5,2,1,1,0,0,0,0,"354647,681","5646969,543",6.930421937,50.95598527,0,"5,2009E+18"
213989,5,3,15,0,2020,9,18,7,3,5,2,0,1,1,0,0,0,0,"363646,2338","5638846,47",7.061502395,50.88517894,0,"5,20091E+18"
213990,5,3,15,0,2020,9,0,7,3,4,6,2,1,1,0,0,0,0,"357825,4886","5637880,767",6.979180199,50.875097,0,"5,20091E+18"
213991,5,3,15,0,2020,9,21,7,3,6,7,2,1,0,1,1,0,0,"355367,2479","5645201,019",6.941362719,50.94027299,0,"5,20091E+18"
213993,5,3,15,0,2020,9,16,7,2,0,1,0,1,0,0,0,0,0,"354428,407","5651285,564",6.925573973,50.99471647,0,"5,20091E+18"
214043,5,3,15,0,2020,9,17,2,3,0,1,0,1,0,0,0,0,0,"355577,8453","5643689,109",6.944957332,50.92673853,0,"5,20091E+18"
214045,5,3,15,0,2020,9,22,1,2,0,1,1,1,0,0,0,0,0,"359454,9391","5645064,735",6.999559176,50.94005906,0,"5,20091E+18"
214047,5,3,15,0,2020,9,0,1,2,0,1,2,1,0,0,0,0,0,"354774,9176","5643771,387",6.93350729,50.92727638,1,"5,20091E+18"
214076,5,3,15,0,2020,9,10,6,3,0,7,0,1,1,0,0,0,0,"366341,3536","5643670,878",7.098028585,50.92916903,1,"5,2009E+18"
214077,5,3,15,0,2020,9,6,6,2,4,2,1,0,1,0,1,0,0,"349142,2184","5658312,935",6.847376372,51.05650388,0,"5,2009E+18"
214079,5,3,15,0,2020,9,23,6,3,4,6,2,1,1,0,0,0,0,"353968,6304","5636613,019",6.924904154,50.86274236,0,"5,2009E+18"
214081,5,3,15,0,2020,9,11,6,3,5,3,0,0,0,0,1,0,1,"357518,7052","5640798,941",6.973684685,50.90124722,0,"5,2009E+18"
214082,5,3,15,0,2020,9,21,6,3,5,2,2,1,1,0,0,0,0,"355270,386","5645234,533",6.939971669,50.94054988,0,"5,2009E+18"
214146,5,3,15,0,2020,9,8,2,3,5,3,0,1,1,0,0,0,0,"356625,572","5642731,532",6.960232205,50.91839422,0,"5,20091E+18"
214222,5,3,15,0,2020,9,9,5,3,0,1,0,1,0,0,0,0,0,"358385,901","5642050,983",6.985523676,50.91271277,0,"5,2009E+18"
214223,5,3,15,0,2020,9,10,5,2,5,3,0,1,1,0,0,0,0,"354444,2704","5645395,754",6.928156822,50.94179077,0,"5,2009E+18"
214224,5,3,15,0,2020,9,13,5,3,0,7,0,0,0,1,0,0,1,"347619,9437","5646201,638",6.830754836,50.94726946,1,"5,2009E+18"
214227,5,3,15,0,2020,9,15,5,3,8,1,0,1,0,0,0,0,0,"354792,6391","5643780,149",6.933755794,50.92735958,1,"5,2009E+18"
214228,5,3,15,0,2020,9,16,5,3,3,2,0,0,1,0,1,0,0,"356223,5763","5645675,452",6.953355711,50.94475082,1,"5,2009E+18"
214231,5,3,15,0,2020,9,12,5,3,2,6,0,0,1,0,1,0,0,"356066,1803","5643247,46",6.952075634,50.92289154,1,"5,2009E+18"
214233,5,3,15,0,2020,9,13,5,3,5,2,0,1,1,0,0,0,0,"355891,5444","5642817,271",6.949762552,50.9189819,1,"5,2009E+18"
214234,5,3,15,0,2020,9,15,5,3,0,7,0,1,1,0,0,0,0,"362707,0136","5646053,387",7.045445589,50.94972793,1,"5,2009E+18"
214241,5,3,15,0,2020,9,19,3,3,1,5,0,1,1,0,0,0,0,"356307,02","5644828,219",6.954876898,50.93715766,0,"5,20091E+18"
214242,5,3,15,0,2020,9,8,4,3,5,3,0,0,1,0,0,0,1,"359637,3863","5645459,203",7.002002343,50.94364863,0,"5,20091E+18"
214251,5,3,15,0,2020,9,18,5,3,6,2,0,1,0,1,0,0,0,"354130,2146","5646624,228",6.923197607,50.9527513,0,"5,20091E+18"
214253,5,3,15,0,2020,9,14,4,3,3,6,0,1,0,0,0,0,0,"356811,2005","5646720,256",6.961303948,50.95428659,0,"5,20091E+18"
214254,5,3,15,0,2020,9,13,5,3,3,2,0,1,1,0,0,0,0,"361838,249","5648434,889",7.032181095,50.97092352,0,"5,20091E+18"
214290,5,3,15,0,2020,9,12,4,3,5,3,0,1,1,0,0,0,0,"359367,6963","5643043,115",6.999098203,50.92186925,0,"5,20091E+18"
214303,5,3,15,0,2020,9,14,4,3,0,1,0,0,0,0,1,0,0,"354213,2561","5644841,343",6.925092709,50.93675009,0,"5,20091E+18"
214304,5,3,15,0,2020,9,15,5,3,6,3,0,0,1,1,0,0,0,"359716,2858","5646795,412",7.002609903,50.95567649,0,"5,20091E+18"
214313,5,3,15,0,2020,9,14,5,3,0,7,0,1,0,0,0,0,0,"356411,1502","5643207,464",6.956996356,50.92261805,0,"5,20091E+18"
214340,5,3,15,0,2020,9,17,4,3,0,3,0,1,1,0,0,0,0,"360201,8703","5645417,284",7.010048411,50.94340905,0,"5,20091E+18"
214343,5,3,15,0,2020,9,17,4,3,0,2,0,1,1,0,0,0,0,"363452,194","5638667,066",7.058812514,50.88352072,0,"5,20091E+18"
214354,5,3,15,0,2020,9,8,5,3,5,3,0,1,1,0,0,0,0,"352436,4203","5646687,895",6.899073859,50.95289227,0,"5,20091E+18"
214382,5,3,15,0,2020,9,6,3,3,3,6,1,1,0,0,1,0,0,"365016,6279","5642343,213",7.079680365,50.91692809,0,"5,20091E+18"
214384,5,3,15,0,2020,9,8,3,3,4,6,0,1,0,0,0,0,0,"354826,9842","5646120,89",6.933311548,50.94840387,0,"5,20091E+18"
214394,5,3,15,0,2020,9,14,4,2,2,7,0,0,1,0,1,0,0,"360979,0604","5644555,409",7.021433106,50.93585112,0,"5,20091E+18"
214402,5,3,15,0,2020,9,10,3,3,3,6,0,1,0,0,0,0,0,"359464,9344","5647434,456",6.998786665,50.96135839,0,"5,20091E+18"
214406,5,3,15,0,2020,9,20,4,3,8,1,2,0,0,0,0,0,1,"355211,9502","5650687,674",6.936970187,50.98954109,0,"5,20091E+18"
214407,5,3,15,0,2020,9,6,5,3,5,6,1,0,1,0,0,0,0,"360582,0516","5646079,469",7.015203109,50.94945229,0,"5,20091E+18"
214419,5,3,15,0,2020,9,17,5,3,3,6,0,1,1,0,0,0,0,"357393,2164","5641118,703",6.971776325,50.90408995,0,"5,20091E+18"
214425,5,3,15,0,2020,9,16,3,3,0,7,0,1,0,0,0,0,0,"352492,7318","5653583,211",6.897076205,51.01487124,0,"5,20091E+18"
214443,5,3,15,0,2020,9,17,4,3,1,5,0,1,1,0,0,0,0,"360543,3366","5640278,536",7.01687076,50.89730866,0,"5,20091E+18"
214456,5,3,15,0,2020,9,20,4,3,0,1,1,0,0,0,0,0,1,"356555,4633","5645959,607",6.95796496,50.94738715,0,"5,20091E+18"
214457,5,3,15,0,2020,9,15,5,3,1,3,0,1,1,0,0,0,0,"353572,0727","5650382,884",6.913743514,50.98638725,0,"5,20091E+18"
214461,5,3,15,0,2020,9,8,2,3,5,7,0,1,1,0,0,0,0,"360631,1371","5646619,342",7.015694787,50.95431609,0,"5,20091E+18"
214463,5,3,15,0,2020,9,16,2,3,6,4,0,1,0,1,0,0,0,"356276,8597","5647977,805",6.953204615,50.96545495,0,"5,20091E+18"
214466,5,3,15,0,2020,9,18,5,3,0,1,0,0,1,0,1,0,0,"360948,7844","5644056,84",7.021192713,50.93136306,0,"5,20091E+18"
214468,5,3,15,0,2020,9,13,2,2,0,6,0,0,0,0,1,0,0,"353471,9559","5650143,479",6.912414633,50.98421035,0,"5,20091E+18"
214470,5,3,15,0,2020,9,19,2,3,5,3,0,1,1,0,0,0,0,"352337,443","5645926,659",6.897974394,50.94602606,0,"5,20091E+18"
214479,5,3,15,0,2020,9,8,2,3,5,3,0,1,1,0,0,0,0,"354446,813","5645393,228",6.928193997,50.94176871,0,"5,20091E+18"
214482,5,3,15,0,2020,9,15,3,3,8,1,0,1,0,0,0,0,0,"354374,5791","5646314,445",6.926798185,50.95002917,0,"5,20091E+18"
214484,5,3,15,0,2020,9,9,3,2,0,4,0,0,1,1,0,0,0,"351798,1154","5646030,675",6.890260113,50.94682241,0,"5,20091E+18"
214488,5,3,15,0,2020,9,10,2,2,5,2,0,1,1,0,0,0,0,"358788,1038","5639497,692",6.992228793,50.88986456,0,"5,20091E+18"
214490,5,3,15,0,2020,9,15,6,3,0,3,0,1,1,0,0,0,0,"363503,5078","5640916,559",7.058700959,50.90375016,0,"5,20091E+18"
214495,5,3,15,0,2020,9,10,6,3,9,7,0,0,1,0,0,0,0,"365097,4955","5637021,32",7.082795533,50.86911584,0,"5,20091E+18"
214497,5,3,15,0,2020,9,20,6,3,0,1,2,0,0,0,1,0,0,"360376,1336","5648236,514",7.011445888,50.96878813,0,"5,20091E+18"
214499,5,3,15,0,2020,9,7,6,3,3,6,0,1,1,0,0,0,0,"361890,255","5649528,717",7.032505825,50.98076648,0,"5,20091E+18"
214508,5,3,15,0,2020,9,16,6,3,5,2,0,1,1,0,0,0,0,"353993,783","5646700,979",6.921225764,50.95340648,0,"5,20091E+18"
214510,5,3,15,0,2020,9,16,6,3,0,2,0,0,0,1,0,0,1,"353070,587","5645054,058",6.908755452,50.93837168,0,"5,20091E+18"
214516,5,3,15,0,2020,9,15,6,3,0,1,0,1,0,0,0,0,0,"356771,0489","5642276,792",6.962479022,50.91434362,0,"5,20091E+18"
214517,5,3,15,0,2020,9,19,1,3,0,1,1,1,0,0,0,0,0,"364178,7781","5639611,412",7.068784451,50.89217935,0,"5,20091E+18"
214519,5,3,15,0,2020,9,7,6,3,5,7,0,0,1,0,1,0,0,"355916,6162","5640750,675",6.950934911,50.90041591,0,"5,20091E+18"
214520,5,3,15,0,2020,9,10,1,3,5,3,0,1,0,0,0,0,0,"362261,48","5646944,1",7.038769749,50.95762675,0,"5,20091E+18"
214521,5,3,15,0,2020,9,11,6,3,0,7,0,1,0,0,0,0,0,"356914,1223","5642935,849",6.964254445,50.92030202,0,"5,20091E+18"
214522,5,3,15,0,2020,9,23,1,3,0,1,2,1,0,0,0,0,0,"357713,4107","5645692,328",6.974542532,50.9452721,0,"5,20091E+18"
214524,5,3,15,0,2020,9,0,1,3,0,1,2,1,0,0,0,0,0,"356772,7188","5649021,081",6.959850605,50.9749542,0,"5,20091E+18"
214526,5,3,15,0,2020,9,12,1,3,1,5,0,1,1,0,0,0,0,"355468,1988","5643431,54",6.943500299,50.92439635,0,"5,20091E+18"
214617,5,3,15,0,2020,9,20,7,2,5,2,1,0,1,0,1,0,0,"359541,6712","5644534,635",7.000997218,50.93531613,0,"5,20091E+18"
214618,5,3,15,0,2020,9,15,7,3,2,6,0,0,1,0,0,0,0,"359030,1401","5651677,413",6.990953693,50.99938364,0,"5,20091E+18"
214620,5,3,15,0,2020,9,19,7,2,0,1,0,1,0,0,0,0,0,"359616,6327","5646832,933",7.001177472,50.95598943,0,"5,20091E+18"
214623,5,3,15,0,2020,9,12,7,3,6,4,0,0,1,1,0,0,0,"352562,5532","5654242,19",6.897803018,51.02081101,0,"5,20091E+18"
214625,5,3,15,0,2020,9,10,7,3,4,6,0,0,1,0,0,0,1,"350906,0146","5647216,68",6.877084141,50.95725029,0,"5,20091E+18"
214627,5,3,15,0,2020,9,20,7,3,0,1,2,1,0,0,0,0,0,"354626,2852","5646604,48",6.930263299,50.95269916,0,"5,20091E+18"
214629,5,3,15,0,2020,9,1,7,3,0,1,2,1,0,0,0,0,0,"354049,705","5643299,574",6.923383897,50.92285331,0,"5,20091E+18"
214630,5,3,15,0,2020,9,19,7,3,6,7,0,0,1,1,0,0,0,"356720,9109","5645741,151",6.960404574,50.94546506,0,"5,20091E+18"
214751,5,3,15,0,2020,9,0,4,3,0,1,2,1,0,0,0,0,0,"354311,1411","5646907,698",6.92565827,50.95534451,1,"5,20092E+18"
214757,5,3,15,0,2020,9,15,3,3,9,7,0,0,1,0,1,0,0,"355825,6872","5648597,291",6.946538217,50.9709094,0,"5,20092E+18"
214760,5,3,15,0,2020,9,16,3,3,1,5,0,0,1,0,0,0,0,"357671,2718","5647403,061",6.973274249,50.96063596,0,"5,20092E+18"
214800,5,3,15,0,2020,9,10,4,3,0,5,0,1,0,0,0,0,1,"353791,9021","5643642,806",6.919580775,50.92587256,0,"5,20092E+18"
214804,5,3,15,0,2020,9,13,4,2,4,5,0,0,1,0,0,0,0,"363400,7524","5645215,675",7.055630028,50.94236391,0,"5,20092E+18"
214810,5,3,15,0,2020,9,11,3,3,1,6,0,0,1,0,0,0,0,"354076,6622","5649354,394",6.921340601,50.97727274,0,"5,20092E+18"
214821,5,3,15,0,2020,9,8,3,3,0,1,0,1,0,0,0,0,0,"353941,8078","5646733,171",6.920473369,50.95368262,0,"5,20092E+18"
214854,5,3,15,0,2020,9,16,4,3,0,5,0,1,1,0,0,0,0,"359955,2786","5647254,408",7.005833908,50.95985967,0,"5,20092E+18"
214861,5,3,15,0,2020,9,15,3,3,4,2,0,1,1,0,0,0,0,"356197,3451","5646274,879",6.952745862,50.95013123,0,"5,20092E+18"
214864,5,3,15,0,2020,9,16,3,3,0,2,0,0,1,0,1,0,1,"362901,2676","5648566,911",7.047262308,50.97236406,0,"5,20092E+18"
214873,5,3,15,0,2020,9,13,3,3,5,2,0,1,1,0,0,0,0,"356228,5377","5640935,251",6.955295165,50.90215242,0,"5,20092E+18"
214893,5,3,15,0,2020,9,19,4,3,2,6,1,0,1,0,0,0,0,"360750,9857","5644275,659",7.01829608,50.93328192,0,"5,20092E+18"
214905,5,3,15,0,2020,9,18,4,3,6,2,0,0,1,1,0,0,0,"355235,5935","5642117,924",6.940714246,50.91253281,0,"5,20092E+18"
214916,5,3,15,0,2020,9,12,3,2,0,7,0,1,0,0,0,0,0,"356044,1509","5647735,686",6.949988624,50.96322098,0,"5,20092E+18"
214928,5,3,15,0,2020,9,13,3,3,5,3,0,1,1,0,0,0,0,"353570,1144","5650030,877",6.913857476,50.98322342,0,"5,20092E+18"
214954,5,3,15,0,2020,9,15,3,3,0,1,0,1,0,0,0,0,0,"362452,0472","5645316,223",7.042096478,50.94304202,0,"5,20092E+18"
214955,5,3,15,0,2020,9,7,2,3,0,1,0,1,0,0,0,0,0,"353622,4018","5657532,769",6.911574453,51.05065249,0,"5,20091E+18"
214956,5,3,15,0,2020,9,19,4,3,1,7,0,1,1,0,0,0,0,"356886,948","5642801,126",6.963920947,50.91908453,0,"5,20092E+18"
214958,5,3,15,0,2020,9,18,2,3,6,4,0,0,1,1,0,0,0,"359929,9638","5645120,759",7.006294491,50.94067814,0,"5,20091E+18"
214960,5,3,15,0,2020,9,13,2,3,0,4,0,0,1,1,0,0,0,"359979,8291","5643670,124",7.007561147,50.92765317,0,"5,20091E+18"
214961,5,3,15,0,2020,9,12,4,3,0,4,0,0,1,1,0,0,0,"359080,1555","5645318,783",6.994129929,50.94225073,0,"5,20092E+18"
214962,5,3,15,0,2020,9,8,2,3,2,6,0,0,1,0,0,0,0,"361298,3788","5645037,031",7.025791462,50.94025647,0,"5,20091E+18"
214967,5,3,15,0,2020,9,21,3,3,0,7,2,0,0,0,0,0,1,"355246,3409","5647686,058",6.938654953,50.96257509,0,"5,20092E+18"
214968,5,3,15,0,2020,9,7,2,3,5,3,0,1,0,0,0,0,0,"351897,1528","5651989,192",6.889242047,51.00039371,0,"5,20091E+18"
214970,5,3,15,0,2020,9,9,2,3,5,3,0,0,1,0,0,1,0,"357374,6412","5648004,493",6.968817371,50.96596763,0,"5,20091E+18"
214973,5,3,15,0,2020,9,7,2,2,4,6,0,1,0,0,0,0,0,"353520,6043","5648211,536",6.913885576,50.96686118,0,"5,20091E+18"
